route_class,passenger_load,service_profile,shortage_score,trolley_availability,catering_complexity,turnaround_pressure,item_criticality,inventory_category,latent_required_units,latent_available_units,shortage_gap,risk_level,affected_service_area,action_class
long_haul,76,late_rotation,4.66,0.34,8.48,2.41,3.53,wheelchair_kit,35.46,18.01,17.45,HIGH,wheelchair_kit,replace_trolley_set
medium_haul,178,standard,4.21,0.99,4.16,6.61,2.38,meal,43.2,35.26,7.93,ELEVATED,meal,top_up_before_arrival
short_haul,110,standard,0.85,0.57,5.54,7.45,1.91,beverage,30.91,15.6,15.31,HIGH,beverage,replace_trolley_set
long_haul,122,standard,4.31,0.94,2.53,5.43,9.15,meal,45.68,46.21,0.0,LOW,meal,monitor_only
long_haul,171,high_turnover,6.53,0.7,4.9,6.72,9.19,meal,55.91,27.31,28.6,HIGH,meal,replace_trolley_set
long_haul,153,late_rotation,6.43,0.31,1.02,1.06,7.42,wheelchair_kit,36.04,19.25,16.79,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,192,business_priority,6.8,0.32,4.01,1.93,5.2,duty_free,36.42,21.84,14.58,ELEVATED,duty_free,top_up_before_arrival
short_haul,140,high_turnover,4.47,0.8,1.14,3.2,5.95,beverage,31.07,45.51,0.0,LOW,beverage,monitor_only
long_haul,101,business_priority,1.29,0.52,3.98,1.07,3.78,beverage,37.74,33.75,3.99,ELEVATED,beverage,monitor_only
medium_haul,157,standard,1.72,0.68,7.48,8.97,2.46,mixed_service,35.16,26.7,8.46,HIGH,standard_service,replace_trolley_set
medium_haul,144,late_rotation,1.34,0.69,7.74,4.13,9.26,duty_free,38.06,27.69,10.37,ELEVATED,duty_free,top_up_before_arrival
medium_haul,167,standard,9.06,0.56,7.0,6.42,4.3,beverage,47.94,21.0,26.94,HIGH,beverage,replace_trolley_set
short_haul,110,standard,1.79,0.98,4.3,8.04,5.25,mixed_service,26.27,41.08,0.0,ELEVATED,standard_service,top_up_before_arrival
medium_haul,163,business_priority,4.13,0.35,4.2,9.23,6.11,duty_free,36.34,12.0,24.34,HIGH,duty_free,replace_trolley_set
short_haul,183,high_turnover,6.34,0.7,3.97,6.33,7.64,beverage,42.47,29.24,13.23,ELEVATED,beverage,top_up_before_arrival
short_haul,103,late_rotation,8.08,0.98,2.64,9.49,2.18,beverage,29.28,42.64,0.0,ELEVATED,beverage,top_up_before_arrival
medium_haul,175,high_turnover,8.73,0.55,7.34,8.31,4.47,wheelchair_kit,42.77,29.14,13.63,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,143,late_rotation,6.56,0.76,3.05,1.72,8.37,wheelchair_kit,29.22,39.71,0.0,LOW,wheelchair_kit,monitor_only
medium_haul,142,high_turnover,6.46,0.96,1.25,6.14,6.93,mixed_service,37.05,48.39,0.0,ELEVATED,standard_service,monitor_only
medium_haul,210,business_priority,2.97,0.87,7.45,7.72,2.97,duty_free,42.39,38.14,4.25,ELEVATED,duty_free,top_up_before_arrival
medium_haul,95,business_priority,5.35,1.0,8.61,6.65,8.92,beverage,44.56,42.84,1.71,LOW,beverage,monitor_only
short_haul,198,late_rotation,7.31,0.37,6.13,4.47,4.99,meal,43.8,16.25,27.56,HIGH,meal,replace_trolley_set
medium_haul,135,late_rotation,4.13,0.83,7.27,9.09,5.01,mixed_service,37.05,25.75,11.3,HIGH,standard_service,replace_trolley_set
long_haul,142,late_rotation,2.81,0.32,2.56,5.38,5.42,duty_free,40.4,13.14,27.26,HIGH,duty_free,replace_trolley_set
long_haul,102,business_priority,6.2,0.48,6.58,2.69,5.74,mixed_service,44.97,26.21,18.76,HIGH,premium_cabin,top_up_before_arrival
medium_haul,177,high_turnover,0.44,0.72,4.71,8.67,4.21,mixed_service,34.79,23.55,11.24,HIGH,standard_service,replace_trolley_set
long_haul,192,high_turnover,2.78,0.58,6.08,2.76,8.92,wheelchair_kit,48.47,34.9,13.57,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,100,standard,4.03,0.99,5.29,2.78,3.65,beverage,30.79,49.54,0.0,LOW,beverage,monitor_only
short_haul,189,standard,0.92,0.95,2.8,2.3,8.23,beverage,39.61,46.96,0.0,LOW,beverage,monitor_only
medium_haul,216,business_priority,1.49,0.64,7.82,6.92,6.24,duty_free,43.59,34.23,9.36,ELEVATED,duty_free,top_up_before_arrival
medium_haul,206,standard,9.02,0.62,7.83,9.49,5.15,duty_free,45.66,21.72,23.94,HIGH,duty_free,replace_trolley_set
short_haul,142,business_priority,1.03,0.41,4.8,4.63,9.4,duty_free,31.87,19.08,12.79,HIGH,duty_free,replace_trolley_set
short_haul,70,high_turnover,2.61,0.35,6.6,1.16,3.33,mixed_service,25.96,28.49,0.0,LOW,standard_service,monitor_only
short_haul,172,standard,3.92,0.94,3.76,1.66,6.97,mixed_service,33.36,48.3,0.0,LOW,standard_service,monitor_only
long_haul,170,business_priority,3.26,0.59,3.06,5.44,6.75,duty_free,44.85,24.76,20.09,HIGH,duty_free,replace_trolley_set
medium_haul,118,standard,5.24,0.83,6.07,9.5,3.35,meal,35.82,28.26,7.56,ELEVATED,meal,top_up_before_arrival
short_haul,116,business_priority,2.87,0.43,1.07,5.28,7.68,mixed_service,26.64,18.64,8.0,HIGH,premium_cabin,replace_trolley_set
short_haul,111,standard,0.68,0.72,1.14,1.08,2.57,wheelchair_kit,18.01,44.34,0.0,LOW,wheelchair_kit,monitor_only
short_haul,140,high_turnover,9.39,0.9,1.78,5.0,3.47,wheelchair_kit,25.76,42.93,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,184,standard,7.2,0.8,9.26,3.07,8.72,duty_free,46.75,41.69,5.07,LOW,duty_free,monitor_only
short_haul,166,standard,8.15,0.65,3.84,5.04,4.41,beverage,37.77,32.09,5.69,ELEVATED,beverage,monitor_only
short_haul,141,late_rotation,3.9,0.5,2.36,4.41,2.02,duty_free,24.63,23.64,1.0,ELEVATED,duty_free,top_up_before_arrival
short_haul,205,business_priority,1.14,0.84,6.21,3.81,3.26,meal,39.72,44.16,0.0,LOW,meal,monitor_only
medium_haul,94,standard,3.31,0.93,5.01,7.46,8.15,wheelchair_kit,35.16,39.75,0.0,LOW,wheelchair_kit,monitor_only
medium_haul,178,standard,5.58,0.97,3.23,1.3,8.88,meal,45.55,55.8,0.0,LOW,meal,monitor_only
medium_haul,196,high_turnover,6.42,0.42,6.27,9.36,7.75,mixed_service,47.13,13.46,33.67,HIGH,standard_service,replace_trolley_set
short_haul,133,business_priority,9.16,0.73,2.25,2.55,8.93,wheelchair_kit,29.66,41.94,0.0,ELEVATED,wheelchair_kit,monitor_only
medium_haul,135,high_turnover,0.58,0.6,7.94,5.41,3.82,wheelchair_kit,30.84,30.04,0.8,ELEVATED,wheelchair_kit,top_up_before_arrival
long_haul,92,high_turnover,5.35,0.4,7.09,3.69,7.83,meal,49.68,21.58,28.09,HIGH,meal,replace_trolley_set
short_haul,74,late_rotation,0.32,0.29,6.22,5.79,4.18,wheelchair_kit,21.33,11.67,9.67,HIGH,wheelchair_kit,replace_trolley_set
medium_haul,89,late_rotation,9.11,0.29,3.38,5.12,3.16,mixed_service,31.6,17.95,13.66,ELEVATED,standard_service,top_up_before_arrival
medium_haul,154,business_priority,6.15,0.62,1.18,3.84,8.21,wheelchair_kit,35.92,34.79,1.13,LOW,wheelchair_kit,monitor_only
medium_haul,214,standard,0.73,0.58,5.38,8.0,8.4,wheelchair_kit,38.71,20.63,18.08,ELEVATED,wheelchair_kit,top_up_before_arrival
long_haul,114,business_priority,8.53,0.8,5.76,3.69,4.77,mixed_service,45.72,38.9,6.82,LOW,premium_cabin,monitor_only
medium_haul,155,late_rotation,4.23,0.73,5.04,5.16,4.97,mixed_service,37.99,31.1,6.89,LOW,standard_service,monitor_only
medium_haul,112,business_priority,0.66,0.83,4.83,7.67,2.47,mixed_service,28.18,33.29,0.0,ELEVATED,premium_cabin,top_up_before_arrival
short_haul,126,standard,4.73,0.67,2.31,7.92,1.52,meal,29.62,30.01,0.0,ELEVATED,meal,top_up_before_arrival
long_haul,139,standard,5.93,0.48,3.77,6.07,1.64,duty_free,37.81,13.83,23.98,HIGH,duty_free,replace_trolley_set
long_haul,121,standard,6.89,0.73,3.87,6.31,8.41,duty_free,40.84,32.47,8.37,ELEVATED,duty_free,top_up_before_arrival
short_haul,201,business_priority,5.62,0.77,6.84,5.92,5.6,duty_free,43.04,30.63,12.41,ELEVATED,duty_free,top_up_before_arrival
medium_haul,107,high_turnover,7.97,0.78,9.26,7.67,8.67,mixed_service,40.4,31.01,9.4,ELEVATED,standard_service,top_up_before_arrival
short_haul,163,standard,5.4,0.78,5.33,6.19,7.78,beverage,36.2,38.29,0.0,ELEVATED,beverage,top_up_before_arrival
short_haul,133,standard,9.17,0.72,7.58,5.62,6.86,beverage,40.19,31.27,8.92,ELEVATED,beverage,top_up_before_arrival
long_haul,103,high_turnover,0.29,0.68,7.14,9.26,8.07,meal,47.07,24.56,22.51,HIGH,meal,replace_trolley_set
short_haul,99,high_turnover,5.99,0.98,6.37,6.05,8.41,wheelchair_kit,27.64,44.21,0.0,LOW,wheelchair_kit,monitor_only
long_haul,155,high_turnover,9.68,0.45,6.15,2.2,3.24,wheelchair_kit,44.64,26.25,18.39,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,203,high_turnover,2.11,0.68,4.89,1.78,7.03,beverage,37.05,41.68,0.0,LOW,beverage,monitor_only
medium_haul,157,standard,8.04,0.29,6.47,9.1,2.78,wheelchair_kit,37.48,3.89,33.59,HIGH,wheelchair_kit,replace_trolley_set
short_haul,125,high_turnover,3.19,0.83,5.93,8.16,6.9,beverage,35.09,34.51,0.58,ELEVATED,beverage,top_up_before_arrival
medium_haul,113,high_turnover,1.42,0.3,3.87,6.23,7.42,wheelchair_kit,28.18,13.95,14.23,HIGH,wheelchair_kit,replace_trolley_set
long_haul,114,business_priority,7.7,0.79,1.9,2.4,7.39,duty_free,42.26,44.01,0.0,LOW,duty_free,monitor_only
long_haul,150,late_rotation,4.88,0.9,3.26,4.93,5.67,meal,51.43,42.9,8.53,HIGH,meal,top_up_before_arrival
medium_haul,115,late_rotation,6.73,0.88,4.36,8.51,2.46,wheelchair_kit,27.02,28.8,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,91,high_turnover,0.21,0.52,3.4,8.03,4.92,duty_free,25.91,23.56,2.35,ELEVATED,duty_free,top_up_before_arrival
medium_haul,108,high_turnover,7.12,0.33,1.61,9.32,8.55,wheelchair_kit,30.24,15.08,15.16,HIGH,wheelchair_kit,replace_trolley_set
long_haul,103,business_priority,9.27,0.85,1.32,8.21,7.58,meal,44.02,38.95,5.07,ELEVATED,meal,top_up_before_arrival
short_haul,90,late_rotation,4.98,0.58,8.3,6.98,5.07,wheelchair_kit,27.2,21.01,6.2,HIGH,wheelchair_kit,replace_trolley_set
long_haul,123,standard,4.02,0.48,4.25,6.34,7.35,wheelchair_kit,39.32,16.09,23.23,HIGH,wheelchair_kit,replace_trolley_set
short_haul,146,late_rotation,0.6,0.98,3.11,5.7,6.39,wheelchair_kit,23.67,41.07,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,214,late_rotation,2.5,0.69,1.46,1.89,7.61,mixed_service,38.62,37.05,1.57,LOW,standard_service,monitor_only
medium_haul,215,standard,9.19,0.92,7.49,2.37,7.88,wheelchair_kit,43.71,48.48,0.0,LOW,wheelchair_kit,monitor_only
medium_haul,207,standard,7.46,0.69,6.44,5.51,2.82,meal,47.24,29.88,17.35,ELEVATED,meal,top_up_before_arrival
short_haul,77,late_rotation,1.4,0.32,6.45,8.53,6.16,duty_free,25.71,0.23,25.48,HIGH,duty_free,replace_trolley_set
long_haul,86,late_rotation,4.41,0.26,9.3,7.26,9.12,mixed_service,45.47,11.24,34.23,HIGH,long_haul_service,replace_trolley_set
short_haul,161,standard,5.94,0.68,8.76,7.56,4.99,mixed_service,39.26,24.83,14.44,HIGH,standard_service,replace_trolley_set
long_haul,171,high_turnover,5.71,0.86,3.73,6.32,4.53,wheelchair_kit,36.48,37.89,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,144,late_rotation,7.43,0.48,3.56,1.91,8.27,duty_free,32.62,28.3,4.32,ELEVATED,duty_free,top_up_before_arrival
long_haul,143,high_turnover,5.39,0.25,5.68,8.85,1.36,duty_free,41.62,1.62,40.0,HIGH,duty_free,replace_trolley_set
short_haul,177,standard,4.68,0.89,6.76,8.57,4.96,beverage,34.68,41.79,0.0,ELEVATED,beverage,monitor_only
long_haul,207,standard,8.19,0.51,6.06,2.24,5.04,mixed_service,51.13,33.4,17.73,ELEVATED,long_haul_service,top_up_before_arrival
short_haul,123,late_rotation,0.24,0.74,4.82,5.85,3.97,mixed_service,26.18,31.3,0.0,ELEVATED,standard_service,top_up_before_arrival
long_haul,118,high_turnover,8.67,0.74,2.45,4.5,6.44,wheelchair_kit,35.57,34.33,1.24,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,136,business_priority,4.78,0.64,4.89,5.16,5.41,wheelchair_kit,32.84,27.62,5.22,LOW,wheelchair_kit,monitor_only
long_haul,191,high_turnover,5.77,0.5,3.61,1.47,7.1,beverage,48.13,31.65,16.48,ELEVATED,beverage,top_up_before_arrival
medium_haul,95,late_rotation,6.35,0.71,2.23,7.89,2.18,wheelchair_kit,20.9,27.21,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,119,standard,1.43,0.58,2.73,4.33,8.8,mixed_service,34.02,32.71,1.31,ELEVATED,standard_service,top_up_before_arrival
short_haul,192,business_priority,1.66,0.49,4.88,2.99,1.82,wheelchair_kit,28.39,27.46,0.93,HIGH,wheelchair_kit,top_up_before_arrival
short_haul,161,business_priority,9.42,0.74,5.75,1.09,4.58,mixed_service,38.65,40.5,0.0,LOW,premium_cabin,monitor_only
long_haul,148,high_turnover,1.87,0.64,3.06,3.27,2.94,duty_free,36.58,34.55,2.03,ELEVATED,duty_free,top_up_before_arrival
short_haul,203,business_priority,5.47,0.4,1.97,4.53,1.68,duty_free,31.03,24.27,6.75,ELEVATED,duty_free,top_up_before_arrival
long_haul,86,late_rotation,2.6,0.59,1.17,4.66,1.04,wheelchair_kit,27.13,28.78,0.0,HIGH,wheelchair_kit,replace_trolley_set
long_haul,178,standard,5.96,0.93,6.88,5.28,1.21,wheelchair_kit,44.44,45.39,0.0,ELEVATED,wheelchair_kit,monitor_only
medium_haul,150,business_priority,2.96,0.32,9.26,8.09,5.51,mixed_service,42.65,7.55,35.1,HIGH,premium_cabin,replace_trolley_set
short_haul,203,high_turnover,3.54,0.67,6.25,9.1,9.03,beverage,43.31,26.4,16.91,HIGH,beverage,replace_trolley_set
medium_haul,131,late_rotation,8.21,0.86,6.61,3.44,6.52,beverage,39.78,38.96,0.82,LOW,beverage,monitor_only
medium_haul,197,late_rotation,0.59,0.54,3.81,4.27,1.28,mixed_service,34.62,24.4,10.22,ELEVATED,standard_service,top_up_before_arrival
long_haul,84,high_turnover,2.79,0.26,5.85,7.8,5.74,meal,43.83,6.69,37.14,HIGH,meal,replace_trolley_set
medium_haul,115,business_priority,1.16,0.91,8.62,1.1,6.79,mixed_service,36.09,53.86,0.0,LOW,premium_cabin,monitor_only
short_haul,181,standard,0.35,0.35,5.53,2.48,5.4,duty_free,30.26,25.88,4.38,HIGH,duty_free,top_up_before_arrival
short_haul,161,late_rotation,6.43,0.79,6.16,1.72,9.06,duty_free,34.64,38.46,0.0,LOW,duty_free,monitor_only
short_haul,145,late_rotation,3.45,0.38,2.02,7.96,6.8,meal,38.2,8.69,29.51,HIGH,meal,replace_trolley_set
medium_haul,121,late_rotation,7.96,0.62,3.44,6.42,6.62,mixed_service,33.45,14.78,18.68,HIGH,standard_service,replace_trolley_set
short_haul,120,late_rotation,2.42,0.59,1.49,8.6,4.38,mixed_service,23.6,21.23,2.38,HIGH,standard_service,replace_trolley_set
short_haul,155,high_turnover,6.36,0.85,1.64,4.24,5.75,wheelchair_kit,26.96,44.74,0.0,LOW,wheelchair_kit,monitor_only
short_haul,93,late_rotation,8.11,0.77,8.77,7.9,5.41,mixed_service,34.83,32.3,2.53,ELEVATED,standard_service,top_up_before_arrival
short_haul,206,high_turnover,2.91,0.29,3.23,1.44,8.86,wheelchair_kit,27.94,20.99,6.95,ELEVATED,wheelchair_kit,top_up_before_arrival
long_haul,108,late_rotation,6.97,0.62,3.29,8.88,4.36,meal,45.29,21.21,24.08,HIGH,meal,replace_trolley_set
short_haul,206,standard,2.2,0.8,7.01,6.5,2.52,wheelchair_kit,29.79,41.56,0.0,LOW,wheelchair_kit,monitor_only
short_haul,100,late_rotation,8.46,0.83,6.35,7.94,8.96,meal,38.48,28.27,10.22,ELEVATED,meal,monitor_only
medium_haul,170,late_rotation,8.1,0.8,4.02,6.93,8.7,mixed_service,40.7,31.47,9.23,ELEVATED,standard_service,monitor_only
short_haul,119,business_priority,0.26,0.76,3.52,2.36,8.54,meal,36.58,43.05,0.0,LOW,meal,monitor_only
short_haul,132,business_priority,8.82,0.67,6.25,6.83,6.58,duty_free,34.4,23.85,10.55,HIGH,duty_free,top_up_before_arrival
long_haul,80,standard,7.3,0.65,4.43,3.05,5.8,duty_free,35.74,39.93,0.0,ELEVATED,duty_free,top_up_before_arrival
long_haul,184,late_rotation,7.93,0.26,5.81,3.81,5.62,meal,56.96,13.57,43.39,HIGH,meal,replace_trolley_set
medium_haul,161,standard,8.56,0.78,4.9,3.6,7.43,duty_free,38.59,41.53,0.0,LOW,duty_free,monitor_only
short_haul,92,late_rotation,3.83,0.37,2.27,8.3,8.86,meal,32.94,12.42,20.52,HIGH,meal,replace_trolley_set
short_haul,100,late_rotation,1.59,0.79,3.58,7.29,3.54,duty_free,21.6,31.19,0.0,ELEVATED,duty_free,top_up_before_arrival
medium_haul,196,late_rotation,0.94,0.37,4.49,3.71,3.9,wheelchair_kit,33.29,14.95,18.34,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,140,high_turnover,3.26,0.96,2.92,7.49,1.68,meal,32.37,41.95,0.0,HIGH,meal,top_up_before_arrival
medium_haul,170,standard,6.06,0.79,6.05,3.1,1.21,wheelchair_kit,33.32,36.01,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,171,late_rotation,5.75,0.38,4.83,6.14,7.68,wheelchair_kit,34.28,10.17,24.11,HIGH,wheelchair_kit,replace_trolley_set
short_haul,84,high_turnover,4.98,0.39,4.33,7.59,7.75,wheelchair_kit,24.64,16.13,8.51,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,79,late_rotation,0.63,0.71,8.07,6.02,4.1,wheelchair_kit,25.47,24.18,1.29,ELEVATED,wheelchair_kit,monitor_only
long_haul,86,standard,8.63,0.83,9.41,9.11,5.77,duty_free,42.42,31.74,10.68,ELEVATED,duty_free,top_up_before_arrival
short_haul,216,standard,9.44,0.91,3.2,8.62,3.34,beverage,37.52,39.33,0.0,ELEVATED,beverage,top_up_before_arrival
medium_haul,152,business_priority,6.78,0.99,3.3,5.48,1.4,wheelchair_kit,36.64,45.89,0.0,LOW,wheelchair_kit,monitor_only
short_haul,192,late_rotation,8.92,0.92,7.92,3.64,5.46,wheelchair_kit,38.7,43.57,0.0,LOW,wheelchair_kit,monitor_only
long_haul,103,business_priority,7.79,0.35,8.51,4.26,7.97,duty_free,45.86,23.0,22.86,ELEVATED,duty_free,top_up_before_arrival
medium_haul,105,high_turnover,5.09,0.82,7.03,6.06,9.11,duty_free,37.25,39.66,0.0,LOW,duty_free,monitor_only
long_haul,135,late_rotation,4.31,0.62,2.85,4.26,5.32,beverage,42.16,28.69,13.48,HIGH,beverage,replace_trolley_set
short_haul,145,business_priority,1.88,0.43,3.52,2.24,3.84,duty_free,29.11,26.55,2.56,HIGH,duty_free,replace_trolley_set
medium_haul,70,standard,6.18,0.9,1.12,5.96,2.47,wheelchair_kit,19.97,41.45,0.0,LOW,wheelchair_kit,monitor_only
medium_haul,155,high_turnover,6.95,0.5,6.98,2.49,7.59,beverage,43.32,32.38,10.94,LOW,beverage,monitor_only
long_haul,81,standard,8.99,0.45,9.19,1.9,6.35,duty_free,42.62,33.23,9.39,HIGH,duty_free,top_up_before_arrival
long_haul,144,high_turnover,6.54,0.82,2.6,3.61,4.46,beverage,44.37,39.63,4.74,ELEVATED,beverage,top_up_before_arrival
short_haul,104,late_rotation,6.27,0.59,3.49,1.8,6.39,mixed_service,25.49,27.66,0.0,LOW,standard_service,monitor_only
medium_haul,76,high_turnover,6.59,0.76,3.51,5.8,4.67,wheelchair_kit,27.36,27.06,0.3,ELEVATED,wheelchair_kit,top_up_before_arrival
long_haul,175,business_priority,2.14,0.91,9.14,2.39,6.61,meal,57.5,52.81,4.69,LOW,meal,monitor_only
medium_haul,94,high_turnover,7.6,0.95,8.95,7.26,5.55,wheelchair_kit,36.67,42.38,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,77,standard,1.13,0.4,3.96,1.96,2.17,mixed_service,22.64,26.18,0.0,LOW,standard_service,monitor_only
short_haul,113,late_rotation,3.45,0.76,3.6,5.81,2.78,wheelchair_kit,22.89,34.99,0.0,LOW,wheelchair_kit,monitor_only
short_haul,215,high_turnover,9.06,0.32,8.66,4.01,5.81,meal,47.63,16.82,30.81,HIGH,meal,replace_trolley_set
medium_haul,104,late_rotation,6.5,0.37,8.71,4.33,2.02,wheelchair_kit,31.19,19.23,11.97,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,181,business_priority,6.37,0.31,2.15,1.61,3.02,meal,41.53,24.19,17.33,ELEVATED,meal,top_up_before_arrival
medium_haul,92,high_turnover,7.95,0.81,2.68,1.03,6.24,mixed_service,34.66,47.77,0.0,LOW,standard_service,monitor_only
medium_haul,214,high_turnover,7.91,0.7,2.4,7.73,8.55,meal,50.6,23.31,27.29,HIGH,meal,replace_trolley_set
short_haul,112,late_rotation,6.34,0.45,6.18,4.08,5.01,beverage,33.84,17.14,16.7,ELEVATED,beverage,top_up_before_arrival
medium_haul,114,high_turnover,0.52,0.65,5.15,8.3,6.27,duty_free,31.92,24.94,6.98,HIGH,duty_free,replace_trolley_set
short_haul,191,high_turnover,4.77,0.62,8.06,4.69,6.23,mixed_service,43.1,25.72,17.38,HIGH,standard_service,replace_trolley_set
short_haul,154,late_rotation,8.42,0.35,2.07,2.37,8.34,meal,38.28,21.4,16.88,HIGH,meal,replace_trolley_set
medium_haul,102,late_rotation,8.97,0.65,9.31,2.08,8.91,duty_free,41.26,36.23,5.03,ELEVATED,duty_free,top_up_before_arrival
medium_haul,155,high_turnover,7.63,0.64,7.51,5.47,7.83,beverage,45.05,38.13,6.92,ELEVATED,beverage,top_up_before_arrival
medium_haul,141,business_priority,1.21,0.41,1.05,4.59,3.86,beverage,31.86,25.78,6.08,ELEVATED,beverage,top_up_before_arrival
medium_haul,170,business_priority,1.68,0.44,5.02,2.82,8.65,mixed_service,41.67,25.0,16.67,ELEVATED,premium_cabin,top_up_before_arrival
short_haul,200,high_turnover,5.2,0.9,5.47,1.25,6.21,wheelchair_kit,32.8,52.16,0.0,LOW,wheelchair_kit,monitor_only
short_haul,144,late_rotation,8.83,0.97,1.94,5.4,1.4,duty_free,27.95,41.55,0.0,LOW,duty_free,monitor_only
short_haul,195,late_rotation,7.31,0.74,2.54,7.89,3.13,mixed_service,35.49,32.52,2.96,ELEVATED,standard_service,top_up_before_arrival
short_haul,98,late_rotation,1.04,0.87,4.29,7.36,8.78,wheelchair_kit,20.89,29.14,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,192,late_rotation,8.3,0.88,8.09,8.64,4.35,duty_free,47.7,28.18,19.52,HIGH,duty_free,replace_trolley_set
short_haul,151,high_turnover,2.77,0.98,3.34,7.33,2.36,duty_free,25.58,38.82,0.0,ELEVATED,duty_free,monitor_only
short_haul,170,late_rotation,1.79,0.45,8.06,5.13,1.94,mixed_service,34.84,17.91,16.93,HIGH,standard_service,replace_trolley_set
medium_haul,131,late_rotation,0.74,0.63,3.87,5.51,5.74,meal,37.63,22.08,15.55,HIGH,meal,replace_trolley_set
long_haul,154,standard,0.69,0.89,2.76,4.45,1.98,duty_free,39.31,43.67,0.0,ELEVATED,duty_free,top_up_before_arrival
medium_haul,192,high_turnover,5.66,0.54,4.78,9.08,6.93,beverage,46.36,11.75,34.61,HIGH,beverage,replace_trolley_set
long_haul,201,business_priority,7.5,0.67,7.44,7.49,7.42,mixed_service,55.1,26.67,28.43,HIGH,premium_cabin,replace_trolley_set
short_haul,178,standard,2.16,0.31,4.36,7.26,5.58,wheelchair_kit,30.03,17.05,12.98,HIGH,wheelchair_kit,replace_trolley_set
medium_haul,88,standard,6.41,0.57,6.6,8.24,8.19,duty_free,34.48,22.27,12.2,HIGH,duty_free,top_up_before_arrival
medium_haul,115,late_rotation,5.1,0.97,4.44,5.54,6.56,meal,40.7,41.82,0.0,LOW,meal,monitor_only
medium_haul,145,standard,8.24,0.71,8.21,2.33,7.88,meal,45.55,37.04,8.51,ELEVATED,meal,top_up_before_arrival
long_haul,90,standard,1.72,0.74,3.38,4.82,3.65,mixed_service,32.63,35.85,0.0,ELEVATED,long_haul_service,top_up_before_arrival
medium_haul,179,late_rotation,0.32,0.57,1.56,2.05,8.78,mixed_service,32.04,30.64,1.4,ELEVATED,standard_service,monitor_only
medium_haul,83,business_priority,6.07,0.51,2.6,6.96,4.67,wheelchair_kit,27.8,20.45,7.35,HIGH,wheelchair_kit,replace_trolley_set
short_haul,209,late_rotation,6.51,0.34,1.86,9.3,2.6,mixed_service,33.97,5.26,28.7,HIGH,standard_service,replace_trolley_set
short_haul,186,high_turnover,0.64,0.7,3.19,3.22,6.26,beverage,38.06,31.61,6.45,ELEVATED,beverage,monitor_only
