passenger_load,arrival_delay,gate_congestion,malfunction_count,malfunction_severity,inventory_shortage,aircraft_type,route_class,assistance_request,refueling_required,weather_disturbance,maintenance_duration_proxy,catering_duration_proxy,cleaning_duration_proxy,boarding_duration_proxy,refueling_duration_proxy,dominant_bottleneck
78,27,5.88,1,1.08,5.16,E195-E2,medium_haul,False,True,1.95,14.59,18.15,17.49,17.0,19.57,Refueling
183,83,0.78,1,1.95,8.24,A320neo,short_haul,False,True,1.86,13.37,24.02,24.61,20.53,16.16,Cleaning
137,16,1.38,1,3.42,4.03,A321,medium_haul,True,True,2.44,17.11,19.52,17.01,20.09,16.41,Boarding
194,67,8.42,1,5.26,3.76,A320neo,medium_haul,False,True,4.45,23.47,21.78,26.53,23.91,21.15,Cleaning
156,68,2.32,2,9.7,1.96,E195-E2,medium_haul,True,True,2.2,32.4,15.71,22.61,23.34,21.62,Maintenance
136,54,4.57,1,5.72,5.63,E195-E2,medium_haul,False,True,7.32,26.09,23.97,24.32,21.33,23.8,Maintenance
137,61,3.7,0,3.83,4.81,A320neo,medium_haul,False,True,4.27,17.0,21.68,20.04,20.62,23.49,Refueling
93,56,7.08,5,5.9,2.13,A320neo,medium_haul,True,True,6.6,35.29,16.28,21.45,23.45,26.78,Maintenance
88,65,6.15,3,8.06,2.14,B737-800,short_haul,True,True,6.27,35.06,14.23,18.5,20.7,25.26,Maintenance
76,11,8.17,1,2.48,4.1,A321,short_haul,False,True,1.18,13.52,17.85,16.01,20.56,16.57,Boarding
139,23,6.96,2,5.76,3.74,A320neo,medium_haul,False,True,1.48,27.17,20.21,18.15,20.41,18.74,Maintenance
203,62,8.64,0,6.53,5.04,A320neo,short_haul,False,True,0.25,24.82,24.68,27.84,21.85,21.38,Cleaning
159,19,7.58,0,1.64,4.74,A320neo,short_haul,False,True,1.89,10.44,19.99,19.17,22.2,21.59,Boarding
111,77,7.57,3,4.43,1.38,E195-E2,long_haul,False,True,1.96,23.58,17.72,23.15,23.67,23.29,Boarding
73,42,9.0,1,1.94,7.48,A320neo,long_haul,True,True,4.13,16.92,24.84,21.19,22.46,23.97,Catering
205,60,7.42,2,6.65,6.94,A321,short_haul,False,True,0.21,27.86,27.92,24.73,26.08,22.39,Catering
175,0,3.08,5,8.91,0.51,B737-800,short_haul,False,True,6.1,38.73,12.54,16.79,17.4,22.0,Maintenance
178,53,3.7,0,0.53,1.75,E195-E2,long_haul,True,False,6.54,9.73,18.79,26.37,23.75,17.15,Cleaning
201,52,2.7,2,7.37,2.57,B737-800,long_haul,False,True,3.43,29.24,19.4,23.72,21.62,21.33,Maintenance
200,28,5.64,1,3.9,8.23,A321,short_haul,True,True,4.34,18.99,27.53,23.58,23.09,24.83,Catering
141,78,2.6,3,6.26,0.98,B737-800,short_haul,False,True,2.15,25.82,15.43,21.35,20.54,20.79,Maintenance
132,84,4.17,1,5.48,5.9,E195-E2,medium_haul,True,False,5.26,22.97,23.65,21.99,23.22,21.19,Catering
121,8,9.3,0,1.76,6.71,E195-E2,short_haul,True,True,3.12,14.51,22.42,18.59,24.08,21.18,Boarding
191,7,9.07,1,3.84,9.17,B737-800,short_haul,False,True,6.45,22.59,27.56,19.04,22.69,20.72,Catering
70,78,7.37,1,4.38,7.79,A321,medium_haul,False,True,3.65,21.86,21.47,20.52,18.37,21.72,Maintenance
84,15,5.23,2,1.55,5.33,A321,medium_haul,False,True,7.49,16.54,20.27,16.85,17.75,26.39,Refueling
77,21,4.82,1,1.63,3.46,E195-E2,short_haul,False,True,3.5,15.21,15.71,15.69,14.58,21.89,Refueling
92,73,2.92,2,6.38,8.9,E195-E2,short_haul,False,True,1.98,25.63,26.04,19.74,18.32,20.56,Catering
161,33,3.58,0,2.86,8.32,E195-E2,long_haul,False,False,3.97,16.37,29.88,20.67,19.18,14.34,Catering
182,75,5.58,1,0.92,3.0,A321,short_haul,False,False,0.62,12.81,18.1,25.21,22.51,12.66,Cleaning
205,15,8.71,0,3.52,8.53,A320neo,long_haul,False,True,2.9,17.71,28.94,24.35,24.72,21.07,Catering
199,32,1.71,0,2.59,8.19,A320neo,long_haul,False,True,0.84,12.44,29.83,22.46,19.7,15.92,Catering
175,38,5.28,0,1.2,0.81,A321,short_haul,False,True,5.44,11.05,15.02,19.99,20.7,24.49,Refueling
160,9,8.6,1,2.81,7.83,A321,short_haul,False,True,5.76,18.93,26.39,20.14,20.54,26.93,Refueling
124,22,7.15,1,2.88,0.75,E195-E2,medium_haul,False,True,1.75,14.44,16.42,19.04,19.39,19.97,Refueling
127,73,2.74,1,4.87,3.1,B737-800,short_haul,False,True,4.73,21.87,17.26,20.78,19.4,20.41,Maintenance
112,52,3.15,1,0.97,8.54,E195-E2,short_haul,True,True,6.65,12.75,24.39,17.53,20.43,24.12,Catering
74,1,1.33,1,5.36,8.99,E195-E2,medium_haul,False,True,5.39,23.53,25.57,14.35,13.44,17.49,Catering
149,84,4.07,2,5.39,8.63,A320neo,long_haul,False,True,7.11,28.01,27.2,23.49,23.27,22.39,Maintenance
106,9,2.66,0,1.96,0.39,B737-800,short_haul,False,True,4.41,16.12,12.78,15.11,16.6,19.25,Refueling
169,6,2.14,0,5.44,4.27,A321,short_haul,False,False,7.44,26.17,18.21,18.93,17.63,18.06,Maintenance
218,17,5.05,1,3.15,0.93,A320neo,short_haul,False,True,2.44,16.27,15.49,20.91,20.68,16.88,Cleaning
72,81,1.95,3,4.53,8.07,A320neo,short_haul,False,True,0.71,23.23,24.24,18.83,17.33,18.5,Catering
187,44,3.48,1,1.07,7.9,E195-E2,medium_haul,False,True,7.65,17.1,25.61,16.65,21.24,22.93,Catering
110,80,8.7,2,4.6,2.51,A320neo,short_haul,False,True,3.36,25.45,14.87,21.74,20.68,26.89,Refueling
84,77,7.87,0,1.81,4.52,E195-E2,medium_haul,False,True,2.88,13.08,20.5,18.78,22.19,22.9,Refueling
191,38,2.13,0,1.79,1.55,A320neo,medium_haul,False,False,7.88,16.51,15.68,23.27,17.92,17.0,Cleaning
115,45,2.15,2,5.61,6.58,A321,short_haul,False,True,2.34,26.89,22.16,20.11,16.41,22.26,Maintenance
116,56,6.77,1,1.21,2.16,E195-E2,medium_haul,False,False,1.46,9.77,18.48,21.53,19.44,13.07,Cleaning
73,49,3.4,4,8.35,6.94,E195-E2,long_haul,False,True,4.14,37.53,22.17,18.46,17.11,23.05,Maintenance
184,1,9.24,5,2.49,6.09,E195-E2,short_haul,False,True,6.0,25.56,24.18,21.98,24.12,21.02,Maintenance
104,14,1.62,1,4.96,1.52,B737-800,medium_haul,False,True,1.92,18.38,11.49,16.45,14.73,16.76,Maintenance
219,17,2.34,1,1.82,0.94,A320neo,long_haul,False,True,5.61,16.9,17.68,22.85,21.05,22.37,Cleaning
119,28,4.65,4,3.85,8.56,E195-E2,short_haul,False,True,1.92,27.39,23.89,19.81,16.48,18.92,Maintenance
118,36,7.51,1,4.55,4.82,B737-800,medium_haul,False,True,2.11,21.24,19.31,20.02,20.23,19.06,Maintenance
142,58,6.09,2,3.76,9.37,A321,short_haul,False,True,2.78,20.17,25.74,21.23,22.48,22.09,Catering
104,47,8.36,1,2.83,4.43,A321,short_haul,False,True,7.29,18.44,16.24,19.66,22.27,27.08,Refueling
185,81,4.79,0,6.04,4.0,E195-E2,long_haul,False,True,1.86,22.11,20.0,25.9,24.27,23.48,Cleaning
189,72,2.27,1,7.33,7.01,A320neo,long_haul,False,False,7.32,30.93,25.67,25.38,22.33,18.91,Maintenance
211,57,9.01,1,0.51,8.56,A320neo,medium_haul,True,True,6.46,15.27,29.14,25.36,28.87,28.23,Catering
121,12,4.06,1,3.19,3.61,A321,short_haul,False,True,6.97,20.33,17.8,15.91,16.49,23.2,Refueling
142,22,3.82,0,1.72,2.74,E195-E2,medium_haul,False,True,0.56,8.84,15.86,17.39,19.45,19.23,Boarding
83,52,4.22,1,3.4,5.55,E195-E2,medium_haul,False,True,3.63,17.2,23.06,16.29,19.19,20.8,Catering
185,51,5.21,1,5.14,4.26,A321,short_haul,False,True,3.15,21.55,20.48,21.61,22.46,20.17,Boarding
208,23,7.8,0,2.74,4.83,E195-E2,medium_haul,False,True,7.06,17.64,25.04,22.37,25.99,24.87,Boarding
136,40,8.35,4,4.74,1.44,A320neo,medium_haul,False,True,5.04,28.75,18.35,20.77,24.03,21.63,Maintenance
186,74,2.75,1,6.83,0.91,B737-800,short_haul,False,True,0.91,24.11,14.13,24.08,22.09,19.52,Maintenance
179,8,9.1,1,0.68,2.54,A320neo,medium_haul,False,True,6.6,15.28,17.66,21.2,23.5,25.47,Refueling
216,45,1.54,1,3.5,4.39,E195-E2,short_haul,False,True,0.88,17.28,20.23,21.76,18.95,17.88,Cleaning
204,13,6.16,2,4.97,8.74,A321,medium_haul,False,True,7.17,27.09,29.32,21.53,22.4,21.36,Catering
206,12,9.17,1,1.7,8.21,E195-E2,short_haul,True,True,5.96,15.29,27.41,20.71,27.08,23.48,Catering
130,12,7.73,0,3.41,1.42,A321,medium_haul,True,True,4.61,17.49,16.66,17.31,20.02,24.2,Refueling
144,28,2.76,0,3.07,2.09,A320neo,short_haul,True,True,6.12,17.62,16.22,17.91,19.26,22.74,Refueling
216,28,6.78,2,3.76,7.44,A320neo,short_haul,False,True,3.57,18.81,26.82,20.95,22.78,21.42,Catering
180,71,7.53,4,5.23,4.44,B737-800,medium_haul,False,True,1.8,26.98,24.42,24.14,23.91,20.52,Maintenance
145,17,2.46,1,4.7,5.88,A321,medium_haul,False,True,7.32,21.76,21.82,18.35,16.73,20.85,Catering
97,26,4.44,0,2.3,8.93,A320neo,short_haul,False,False,5.06,14.4,25.0,15.26,16.24,11.26,Catering
200,9,2.61,3,4.57,5.45,E195-E2,medium_haul,True,True,6.83,26.2,20.56,21.34,19.19,21.79,Maintenance
107,14,2.31,2,6.22,4.59,E195-E2,long_haul,False,True,2.66,25.67,18.28,17.04,16.52,17.01,Maintenance
88,3,1.72,2,0.2,5.24,B737-800,medium_haul,True,False,3.06,10.26,18.38,16.49,15.58,12.82,Catering
92,16,1.8,4,6.62,2.87,A320neo,medium_haul,False,True,1.8,29.59,15.15,19.27,14.47,18.0,Maintenance
214,26,7.89,2,4.31,3.8,A320neo,short_haul,True,True,2.92,23.44,21.05,20.84,24.9,19.03,Boarding
186,73,7.34,2,4.84,3.79,E195-E2,long_haul,False,False,3.7,24.34,22.79,25.88,25.38,16.94,Cleaning
85,32,6.95,0,5.48,5.18,E195-E2,short_haul,False,True,5.41,22.58,21.18,16.11,18.64,23.05,Refueling
105,82,9.05,2,5.51,6.93,B737-800,medium_haul,False,True,5.7,27.64,23.05,21.64,24.75,29.23,Refueling
92,40,5.92,2,6.01,1.19,A321,medium_haul,True,True,2.98,26.09,14.78,17.7,21.87,21.13,Maintenance
130,52,7.47,2,4.63,5.14,A320neo,long_haul,False,True,6.78,27.97,25.05,20.92,23.29,24.59,Maintenance
119,48,1.36,1,1.47,6.98,E195-E2,medium_haul,True,True,5.94,14.1,23.61,17.08,22.26,22.36,Catering
147,15,8.49,0,3.45,6.8,B737-800,long_haul,True,True,0.37,16.4,26.9,21.57,25.52,20.02,Catering
108,0,4.95,0,0.36,8.5,A321,medium_haul,True,True,1.97,10.04,25.5,16.83,18.73,17.67,Catering
90,68,2.48,2,3.28,4.73,A321,medium_haul,False,False,4.94,24.21,20.81,18.81,18.86,20.68,Maintenance
202,46,6.71,3,3.88,1.07,A321,medium_haul,False,True,3.15,24.06,18.54,25.68,24.01,21.29,Cleaning
129,31,1.08,0,2.68,3.86,A321,long_haul,False,True,7.88,15.82,21.67,21.03,18.09,25.4,Refueling
70,39,5.43,2,2.85,6.61,A321,short_haul,True,False,2.8,16.75,20.91,17.63,21.28,14.43,Boarding
72,45,2.13,1,0.39,6.9,A320neo,medium_haul,True,False,1.77,10.56,21.47,18.82,18.62,12.86,Catering
160,56,6.85,2,9.8,1.84,E195-E2,long_haul,False,True,0.52,35.25,18.92,22.68,20.24,19.55,Maintenance
105,25,9.06,0,0.55,1.87,A320neo,short_haul,False,True,6.27,14.21,16.25,19.97,21.61,23.99,Refueling
203,75,6.32,5,3.91,4.44,B737-800,short_haul,False,True,7.8,29.58,21.96,25.43,25.38,26.5,Maintenance
214,43,3.49,1,3.16,0.43,A321,medium_haul,False,False,6.37,20.14,15.88,26.72,21.38,16.94,Cleaning
80,29,3.07,1,0.48,3.82,B737-800,medium_haul,True,True,0.96,10.19,16.7,15.15,19.52,17.57,Boarding
108,18,6.16,0,5.43,6.32,A321,short_haul,False,True,2.48,19.88,23.38,16.98,18.8,21.23,Catering
177,31,6.84,2,5.0,4.47,E195-E2,medium_haul,False,True,1.08,21.62,20.06,19.51,22.29,16.28,Boarding
189,14,9.16,1,0.23,3.36,E195-E2,long_haul,False,False,4.06,9.74,21.77,22.42,23.02,13.25,Boarding
178,20,1.21,1,7.88,8.76,A320neo,long_haul,True,True,1.88,28.55,26.38,19.59,18.68,16.72,Maintenance
99,66,2.43,1,2.79,0.36,A321,medium_haul,False,False,6.07,16.84,11.72,18.04,17.45,16.63,Cleaning
70,20,7.45,2,4.45,3.65,E195-E2,short_haul,False,True,3.52,23.64,16.9,16.16,15.81,21.6,Maintenance
107,66,8.85,2,1.99,5.73,E195-E2,short_haul,True,True,2.6,17.85,21.85,22.0,23.09,22.46,Boarding
110,51,3.75,1,1.32,6.98,B737-800,medium_haul,False,True,7.63,16.03,23.67,18.21,18.13,25.71,Refueling
177,3,4.62,3,4.55,5.54,A320neo,short_haul,False,True,0.6,26.07,20.48,21.15,19.22,15.43,Maintenance
129,39,8.39,1,3.45,6.77,E195-E2,long_haul,False,True,7.75,21.71,27.9,22.44,24.82,22.71,Catering
181,8,5.1,0,2.53,1.14,B737-800,short_haul,False,True,8.0,17.79,16.76,20.98,18.63,23.82,Refueling
169,55,6.16,2,0.2,0.84,B737-800,short_haul,False,True,2.57,12.3,16.32,24.93,22.18,19.12,Cleaning
211,54,3.89,0,2.35,3.5,B737-800,long_haul,False,True,4.29,16.55,21.31,23.63,24.19,20.58,Boarding
118,35,0.95,0,0.0,8.74,B737-800,medium_haul,False,True,2.93,8.25,24.83,16.98,19.94,16.3,Catering
216,81,4.26,2,6.57,2.7,E195-E2,short_haul,False,False,2.34,26.94,18.8,25.45,23.44,16.34,Maintenance
210,66,4.48,0,2.84,4.9,E195-E2,medium_haul,False,False,1.48,14.27,23.59,23.51,22.04,13.51,Catering
133,21,2.11,2,5.62,7.0,E195-E2,long_haul,False,True,0.48,23.99,24.61,20.29,17.25,18.72,Catering
145,4,6.14,1,3.56,1.43,B737-800,medium_haul,False,True,0.51,17.05,13.62,21.57,18.51,16.72,Cleaning
146,50,7.1,0,1.34,6.05,A320neo,short_haul,False,True,3.1,9.91,24.11,20.11,22.49,22.38,Catering
187,19,4.26,0,2.31,5.75,A320neo,short_haul,True,True,1.01,13.56,25.57,20.53,22.21,14.89,Catering
114,55,9.27,1,3.68,0.68,B737-800,short_haul,False,True,6.07,21.43,16.26,19.57,22.57,25.32,Refueling
137,81,9.05,1,5.02,1.34,E195-E2,medium_haul,False,False,1.64,22.06,17.44,22.91,25.57,18.12,Boarding
87,38,7.4,2,0.0,2.39,A320neo,short_haul,False,True,5.47,13.59,13.7,18.42,19.52,22.93,Refueling
218,43,5.66,1,1.09,0.09,A321,short_haul,False,False,2.52,11.37,15.67,21.87,22.45,12.7,Boarding
101,6,5.07,1,1.1,7.45,E195-E2,long_haul,False,True,1.09,11.77,23.56,15.9,18.28,15.72,Catering
78,17,3.19,0,1.72,7.74,A321,medium_haul,False,True,5.79,12.73,19.73,17.2,15.62,21.94,Refueling
141,84,4.28,2,4.48,4.67,B737-800,short_haul,False,True,4.46,23.43,18.2,22.57,20.65,22.56,Maintenance
218,11,7.56,0,0.98,4.86,E195-E2,medium_haul,False,True,4.95,10.63,22.37,21.09,22.19,18.98,Catering
145,59,4.32,1,1.96,3.62,A320neo,medium_haul,False,True,6.89,14.08,18.51,20.76,20.25,24.54,Refueling
184,11,5.38,3,1.34,5.02,A321,medium_haul,True,True,4.0,17.52,23.18,23.34,23.44,22.22,Boarding
80,36,0.88,1,1.39,4.85,A320neo,short_haul,False,True,0.87,12.84,18.67,15.2,16.58,15.5,Catering
130,37,5.57,0,2.65,1.14,E195-E2,short_haul,False,True,1.81,12.3,13.96,18.13,19.19,20.48,Refueling
108,9,6.44,1,3.16,3.3,A320neo,short_haul,False,True,0.36,17.0,17.71,16.25,19.0,17.19,Boarding
173,84,3.61,1,0.0,2.43,A320neo,short_haul,False,True,5.17,9.88,15.49,23.91,25.01,24.11,Boarding
121,26,9.01,2,5.93,2.02,A321,short_haul,False,True,0.5,25.0,18.21,19.52,23.13,21.03,Maintenance
103,36,7.99,1,4.1,9.45,B737-800,medium_haul,True,True,0.49,17.29,28.06,17.88,21.02,22.12,Catering
160,11,7.74,0,2.55,0.44,B737-800,short_haul,False,True,0.38,13.22,14.88,20.63,22.54,18.78,Boarding
110,34,0.63,0,3.42,1.22,A321,short_haul,True,True,5.86,15.33,14.78,16.17,17.21,22.5,Refueling
112,22,7.98,1,1.34,3.36,E195-E2,long_haul,False,True,1.4,14.64,20.89,18.48,22.38,19.89,Boarding
184,69,7.02,1,4.5,8.26,A320neo,short_haul,False,True,5.67,21.0,28.3,25.77,21.03,24.69,Catering
90,63,2.13,2,6.45,6.73,A321,short_haul,False,False,3.81,26.22,19.11,20.26,15.87,15.2,Maintenance
86,70,2.97,2,3.72,5.45,E195-E2,short_haul,False,True,7.31,24.13,18.6,18.78,16.55,25.57,Refueling
92,68,1.77,2,0.21,6.88,A321,long_haul,False,True,5.98,11.52,22.83,18.97,19.25,23.49,Refueling
133,14,7.42,2,4.8,4.97,A321,short_haul,False,True,7.0,26.58,18.19,17.9,19.29,22.72,Maintenance
176,43,7.34,0,3.81,9.22,B737-800,medium_haul,False,False,3.1,18.09,26.96,22.34,21.79,18.23,Catering
216,2,5.17,1,1.25,5.31,A321,short_haul,False,True,6.53,14.38,23.45,21.38,19.73,22.22,Catering
154,25,7.66,2,6.05,3.13,A320neo,short_haul,False,True,7.09,30.39,18.03,20.64,22.93,23.83,Maintenance
105,73,1.33,3,5.87,5.15,E195-E2,long_haul,False,True,4.54,28.31,20.92,22.23,18.23,20.61,Maintenance
111,26,3.93,4,3.45,0.21,A321,long_haul,False,True,7.31,23.44,14.62,20.77,16.45,24.31,Refueling
100,7,4.49,2,1.36,6.69,E195-E2,medium_haul,False,True,1.4,15.17,22.41,17.12,16.63,16.34,Catering
117,19,1.8,1,4.09,7.59,E195-E2,long_haul,True,True,3.93,19.72,24.27,18.41,18.72,18.16,Catering
101,2,3.61,2,1.59,5.9,B737-800,medium_haul,False,True,6.23,16.3,19.76,15.13,16.58,19.8,Refueling
77,76,2.32,1,1.27,0.32,E195-E2,short_haul,False,True,4.84,12.57,12.95,18.69,19.56,21.85,Refueling
93,43,2.59,0,2.66,0.99,A320neo,short_haul,False,True,6.68,16.21,12.78,16.86,18.67,24.27,Refueling
201,34,3.84,1,0.49,9.42,B737-800,short_haul,True,True,7.17,13.33,30.75,22.83,23.19,21.94,Catering
160,42,8.81,2,3.94,6.19,A320neo,short_haul,False,True,5.79,23.52,23.4,21.67,22.73,21.37,Maintenance
150,9,6.38,0,1.76,7.73,B737-800,short_haul,False,True,7.61,16.57,25.9,17.52,20.04,22.87,Catering
82,44,4.14,0,1.75,5.07,B737-800,long_haul,True,False,3.77,12.08,22.14,17.8,21.06,17.14,Catering
155,44,7.91,2,4.48,8.06,E195-E2,short_haul,True,True,7.42,25.49,26.85,19.58,22.81,24.99,Catering
90,28,2.85,1,2.17,5.59,E195-E2,long_haul,True,True,6.73,17.29,20.88,18.66,20.12,23.02,Refueling
82,50,2.88,0,4.62,5.32,A320neo,short_haul,False,False,0.01,18.37,18.59,19.47,16.26,9.39,Cleaning
107,19,5.59,0,4.58,2.43,A321,short_haul,False,False,0.23,19.4,16.23,16.93,18.16,10.35,Maintenance
138,0,5.88,1,2.09,7.8,A320neo,short_haul,False,False,2.24,16.33,24.07,18.26,17.89,12.12,Catering
72,37,1.09,3,9.06,4.38,E195-E2,medium_haul,False,False,7.63,37.45,16.62,15.29,15.27,17.01,Maintenance
143,69,0.82,2,0.91,1.65,A321,short_haul,False,False,0.92,13.43,14.58,21.06,16.6,13.76,Cleaning
77,57,2.76,2,6.57,4.39,A321,long_haul,False,False,4.34,27.18,20.33,20.88,18.59,17.82,Maintenance
77,45,4.12,2,3.72,9.32,B737-800,medium_haul,False,True,7.18,21.85,27.48,18.13,17.24,26.16,Catering
147,63,3.41,4,7.23,6.6,A320neo,long_haul,False,True,2.37,31.33,26.36,20.39,23.11,20.53,Maintenance
111,44,8.04,2,2.84,0.69,A321,short_haul,True,True,3.38,19.63,11.05,19.35,22.88,20.63,Boarding
145,79,0.68,4,5.72,7.13,A321,short_haul,False,True,4.25,27.28,22.79,19.63,19.1,21.09,Maintenance
112,76,7.6,2,4.65,8.04,B737-800,long_haul,False,True,3.76,25.03,24.41,21.91,22.23,22.61,Maintenance
194,29,0.65,1,2.06,8.35,A320neo,short_haul,False,True,0.07,12.28,24.92,19.6,19.18,17.86,Catering
130,47,7.43,0,2.22,5.83,A320neo,short_haul,True,True,0.01,13.28,22.9,20.69,22.71,18.28,Catering
159,73,2.26,1,8.36,3.64,E195-E2,long_haul,False,True,4.53,31.48,19.06,24.19,19.92,23.92,Maintenance
208,32,5.78,4,5.3,3.77,A321,medium_haul,True,True,1.07,24.12,21.74,24.36,24.96,18.47,Boarding
77,22,5.77,2,2.54,0.33,A321,medium_haul,True,True,1.84,17.47,12.02,17.6,18.72,19.73,Refueling
127,72,6.97,2,6.33,9.41,E195-E2,short_haul,False,True,3.35,28.91,28.42,22.37,22.98,23.97,Maintenance
107,31,1.71,2,4.97,2.18,A321,short_haul,False,True,6.72,24.62,12.65,18.76,14.42,22.77,Maintenance
130,14,8.41,2,6.33,0.41,A320neo,medium_haul,False,True,4.76,28.64,12.57,18.61,20.15,22.27,Maintenance
90,76,7.67,1,2.1,3.69,E195-E2,long_haul,False,False,5.91,19.84,22.44,23.15,22.75,19.25,Cleaning
142,24,8.36,1,9.15,1.98,B737-800,medium_haul,False,True,1.19,28.83,14.29,16.14,21.48,21.57,Maintenance
133,2,8.16,1,6.02,3.2,A321,medium_haul,False,True,2.13,23.97,20.41,16.51,18.33,17.0,Maintenance
202,46,7.32,3,4.52,3.28,E195-E2,long_haul,True,True,6.27,25.5,21.0,25.57,25.72,25.91,Refueling
200,70,6.37,1,2.75,5.04,A321,medium_haul,True,True,5.11,19.05,26.06,26.31,27.12,26.14,Boarding
162,62,3.77,1,2.02,4.17,A320neo,short_haul,False,True,2.15,16.86,20.33,19.49,19.99,22.91,Refueling
142,25,6.94,2,4.58,7.03,A320neo,short_haul,False,True,6.61,24.37,23.51,21.21,22.12,24.52,Refueling
126,65,2.24,1,4.77,2.35,B737-800,medium_haul,False,True,1.81,20.79,17.87,21.49,17.55,18.03,Cleaning
87,77,3.47,5,8.06,6.03,A321,medium_haul,True,False,0.11,36.05,18.57,20.05,21.7,13.45,Maintenance
80,82,8.6,1,0.83,1.27,E195-E2,long_haul,False,True,1.9,12.6,15.22,22.39,24.79,25.32,Refueling
132,6,2.21,2,1.22,2.6,E195-E2,short_haul,False,True,3.0,14.85,16.4,14.49,15.22,17.48,Refueling
88,69,4.37,1,5.07,5.97,E195-E2,short_haul,False,True,1.35,21.14,19.33,17.69,19.52,22.14,Refueling
91,55,5.69,2,1.95,5.73,B737-800,long_haul,False,True,4.27,16.42,23.09,20.76,17.8,20.65,Catering
162,82,9.0,3,5.29,6.78,E195-E2,medium_haul,True,True,7.86,32.24,24.85,24.81,27.56,27.53,Maintenance
115,33,1.93,2,0.73,6.93,B737-800,medium_haul,False,True,5.8,14.73,22.62,18.27,18.14,20.86,Catering
133,14,2.26,1,7.29,5.67,B737-800,short_haul,True,True,5.72,24.39,20.28,16.17,17.96,19.23,Maintenance
209,22,1.77,1,4.37,7.13,A320neo,long_haul,False,True,4.6,19.64,25.32,21.9,20.9,20.62,Catering
180,81,8.42,1,5.66,9.59,E195-E2,medium_haul,False,True,1.81,24.59,31.2,25.34,24.37,23.9,Catering
210,29,6.95,2,6.93,1.72,E195-E2,medium_haul,False,False,6.63,28.34,18.71,24.25,24.29,20.19,Maintenance
131,48,9.1,3,4.14,6.89,B737-800,short_haul,False,True,6.86,26.78,23.84,21.05,20.51,27.02,Refueling
85,53,5.28,0,4.78,1.18,A321,short_haul,True,True,5.83,22.99,14.4,18.72,20.31,24.83,Refueling
213,55,6.56,3,6.93,8.29,A321,medium_haul,True,True,6.55,31.41,28.96,25.84,25.26,24.64,Maintenance
84,72,5.3,2,5.54,8.94,A320neo,short_haul,False,False,3.24,27.07,24.81,16.48,19.68,17.62,Maintenance
90,11,7.65,2,3.04,4.43,A321,short_haul,True,False,4.73,20.69,17.81,17.7,21.02,16.44,Boarding
132,55,9.14,0,0.0,2.75,A321,medium_haul,True,False,7.94,13.84,16.28,21.46,26.26,22.85,Boarding
115,17,8.32,0,0.38,4.84,B737-800,long_haul,False,False,6.43,9.91,20.22,21.81,19.5,19.28,Cleaning
74,1,4.85,1,4.14,1.64,E195-E2,short_haul,False,True,1.44,17.6,13.05,14.44,16.33,16.07,Maintenance
189,2,7.48,1,4.97,0.98,A321,short_haul,True,False,6.13,22.05,15.99,20.67,25.31,20.33,Boarding
91,68,7.95,2,6.22,5.82,A320neo,medium_haul,False,True,0.49,27.65,20.96,21.47,22.27,22.06,Maintenance
196,66,3.51,1,5.02,7.8,E195-E2,short_haul,False,True,4.8,22.66,26.73,21.33,23.54,23.08,Catering
194,36,5.79,1,1.66,0.99,A320neo,short_haul,True,True,4.69,16.48,15.82,21.72,24.17,22.91,Boarding
165,47,4.75,3,2.48,0.26,E195-E2,long_haul,True,True,0.76,20.18,14.65,24.87,24.46,17.43,Cleaning
182,74,2.05,1,3.54,3.33,E195-E2,medium_haul,False,True,7.22,18.73,20.69,21.97,20.59,25.31,Refueling
136,38,7.61,3,4.38,3.37,E195-E2,short_haul,False,False,2.0,23.29,21.24,19.77,22.64,13.64,Maintenance
208,67,6.04,2,3.45,4.72,E195-E2,short_haul,True,False,1.47,18.68,21.49,21.22,26.18,18.05,Boarding
145,73,3.45,1,1.68,5.44,B737-800,short_haul,False,True,4.17,14.69,20.66,22.84,20.72,22.48,Cleaning
99,10,5.37,1,2.17,9.56,B737-800,short_haul,False,True,2.15,14.83,25.56,16.48,17.04,17.23,Catering
82,71,1.61,1,7.11,4.85,B737-800,short_haul,False,True,7.18,29.73,18.18,15.85,16.79,24.32,Maintenance
74,78,1.41,2,3.16,5.94,E195-E2,short_haul,False,True,2.9,17.29,19.46,19.35,15.75,17.56,Catering
165,75,6.71,1,4.27,7.41,B737-800,short_haul,True,False,4.08,21.33,22.96,21.34,24.25,20.26,Boarding
107,54,5.76,0,5.91,5.71,E195-E2,long_haul,False,False,7.83,23.68,22.59,19.5,19.92,18.12,Maintenance
144,40,6.64,0,3.86,2.26,B737-800,long_haul,True,True,4.53,18.54,17.13,22.85,24.57,21.54,Boarding
114,74,2.54,2,3.37,8.13,B737-800,long_haul,False,True,2.59,18.17,26.25,21.31,20.11,19.71,Catering
160,21,6.02,1,5.03,9.48,E195-E2,long_haul,False,True,0.3,22.96,30.53,23.06,20.35,15.33,Catering
90,50,8.64,0,2.74,6.56,E195-E2,short_haul,False,True,0.04,16.1,21.72,19.84,18.77,21.65,Catering
175,24,6.56,1,4.91,4.78,A321,short_haul,True,True,3.25,24.4,22.39,18.6,25.55,17.08,Boarding
188,47,4.15,1,3.74,5.38,A321,short_haul,True,False,2.08,17.87,21.0,21.51,22.15,13.14,Boarding
