id,flight_number,aircraft_type,route,route_class,eta,gate,passenger_load,arrival_delay,gate_congestion,assistance_request,assistance_equipment_confirmed,assistance_localization_status,inventory_shortage_score,trolley_availability,service_profile,catering_complexity,turnaround_pressure,item_criticality,inventory_category,malfunction_count,malfunction_severity,component_type,aircraft_age_cycles,flight_duration_hr,cabin_temperature,humidity,cycles_since_install,wear_index,environmental_stress,weather_disturbance,refueling_required,cabin_report_notes,reported_components,regime,arrival_delay_regime,gate_congestion_regime,malfunction_count_regime,malfunction_severity_regime,inventory_shortage_regime,trolley_availability_regime,passenger_load_regime,assistance_readiness_regime,weather_regime
jatm-0474-composite-multi-risk,JATM-0474,B737-800,ZRH -> HAM,short_haul,15:11,B12,203,34,6.56,False,False,Pending gate coordination,8.43,0.51,late_rotation,8.79,8.81,7.25,meal,6,7.97,ife_display,7951,0.91,22.99,34.3,3816,84.95,5.93,3.38,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'meal']",composite_multi_risk,high,medium,high,high,high,medium,high,not_required,medium
jatm-0475-low-risk-routine,JATM-0475,A320neo,DUB -> BER,medium_haul,16:18,C13,106,3,3.71,False,False,Pending gate coordination,0.69,0.88,high_turnover,2.54,2.59,2.01,mixed_service,0,1.65,cabin_light_driver,15782,1.6,26.24,49.97,873,22.14,1.52,0.62,True,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0476-maintenance-heavy,JATM-0476,A321,MAD -> FRA,long_haul,17:25,D14,99,24,4.48,False,False,Pending gate coordination,2.44,0.91,standard,4.95,2.99,3.67,duty_free,7,8.59,seat_power_unit,9278,1.45,26.19,52.56,3432,89.7,9.55,2.85,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'duty free']",maintenance_heavy,high,medium,high,high,low,high,low,not_required,medium
jatm-0477-inventory-heavy,JATM-0477,B737-800,MUC -> LHR,long_haul,18:32,A15,186,15,3.57,False,False,Pending gate coordination,8.12,0.35,business_priority,7.03,6.97,8.33,mixed_service,0,0.82,lavatory_sensor,21339,1.8,24.55,47.8,1379,27.4,2.64,0.41,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'mixed service']",inventory_heavy,medium,low,low,low,high,low,high,not_required,low
jatm-0478-congestion-delay-heavy,JATM-0478,A320neo,OSL -> BER,medium_haul,19:39,B16,156,39,7.81,False,False,Pending gate coordination,4.9,0.48,late_rotation,4.43,9.71,2.8,duty_free,1,0.87,ife_display,14863,2.82,22.92,34.14,815,44.82,4.99,6.17,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'duty free']",congestion_delay_heavy,high,high,low,low,medium,medium,medium,not_required,high
jatm-0479-assistance-readiness,JATM-0479,B737-800,AMS -> VIE,medium_haul,20:46,C17,107,7,2.78,True,False,Pending gate coordination,3.21,0.71,business_priority,2.89,4.3,4.12,wheelchair_kit,0,1.29,cabin_light_driver,10734,1.35,22.82,29.83,549,48.52,3.21,1.48,True,['Controlled synthetic assistance readiness evaluation case.'],"['cabin light driver', 'wheelchair kit']",assistance_readiness,low,low,low,low,low,medium,low,unconfirmed,low
jatm-0480-composite-multi-risk,JATM-0480,E195-E2,CPH -> MUC,medium_haul,21:53,D18,207,49,8.89,True,False,Pending gate coordination,6.35,0.45,late_rotation,7.85,6.51,7.49,beverage,2,6.58,cabin_light_driver,10436,1.57,24.51,47.0,3370,73.0,5.43,3.64,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'beverage']",composite_multi_risk,high,high,medium,high,medium,medium,high,unconfirmed,medium
jatm-0481-low-risk-routine,JATM-0481,A320neo,FRA -> BCN,medium_haul,14:00,A19,129,5,2.9,False,False,Pending gate coordination,1.46,0.84,high_turnover,3.49,2.86,3.33,duty_free,1,1.46,lavatory_sensor,12234,2.02,22.09,30.55,548,8.99,2.31,0.86,True,['Controlled synthetic low risk routine evaluation case.'],"['lavatory sensor', 'duty free']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0482-maintenance-heavy,JATM-0482,E195-E2,CGN -> PMI,short_haul,15:07,B20,121,20,4.12,False,False,Pending gate coordination,2.54,0.68,standard,4.48,2.61,5.44,meal,5,8.01,ife_display,9658,3.13,25.55,40.93,3524,82.7,9.34,0.32,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'meal']",maintenance_heavy,medium,medium,high,high,low,medium,low,not_required,low
jatm-0483-inventory-heavy,JATM-0483,E195-E2,VIE -> MUC,medium_haul,16:14,C21,156,16,5.81,True,False,Pending gate coordination,8.71,0.38,business_priority,9.0,7.03,8.28,meal,0,0.88,galley_chiller,11238,3.12,23.37,29.08,620,42.04,1.32,1.65,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'meal']",inventory_heavy,medium,medium,low,low,high,low,medium,unconfirmed,low
jatm-0484-congestion-delay-heavy,JATM-0484,E195-E2,ZRH -> HAM,long_haul,17:21,D22,193,68,6.54,False,False,Pending gate coordination,2.88,0.63,late_rotation,3.2,8.45,3.35,meal,1,3.92,ife_display,13090,0.87,21.75,34.54,2003,36.26,2.8,5.08,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'meal']",congestion_delay_heavy,high,medium,low,medium,low,medium,high,not_required,high
jatm-0485-assistance-readiness,JATM-0485,A321,DUB -> BER,long_haul,18:28,A01,130,5,4.96,True,False,Pending gate coordination,2.82,0.83,business_priority,3.3,4.8,5.15,wheelchair_kit,1,0.43,galley_chiller,16625,2.24,20.6,35.96,786,23.15,2.4,0.73,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,medium,unconfirmed,low
jatm-0486-composite-multi-risk,JATM-0486,B737-800,MAD -> FRA,medium_haul,19:35,B02,184,42,8.26,True,True,Pending gate coordination,6.11,0.52,high_turnover,7.59,8.95,6.41,wheelchair_kit,3,5.62,seat_power_unit,10979,2.85,23.32,27.09,2388,83.53,6.63,6.14,True,['Controlled synthetic composite multi risk evaluation case.'],"['seat power unit', 'wheelchair kit']",composite_multi_risk,high,high,medium,medium,medium,medium,high,confirmed,high
jatm-0487-low-risk-routine,JATM-0487,B737-800,MUC -> LHR,short_haul,20:42,C03,140,6,1.98,False,False,Pending gate coordination,1.72,0.95,business_priority,3.42,2.28,1.8,duty_free,1,1.7,seat_power_unit,11370,2.73,25.45,29.07,819,37.09,2.15,0.02,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'duty free']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0488-maintenance-heavy,JATM-0488,B737-800,OSL -> BER,medium_haul,21:49,D04,85,21,4.55,False,False,Pending gate coordination,5.25,0.69,late_rotation,4.14,2.91,4.12,beverage,7,8.87,seat_power_unit,12515,2.07,29.57,64.25,3289,93.32,8.03,3.13,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'beverage']",maintenance_heavy,medium,medium,high,high,medium,medium,low,not_required,medium
jatm-0489-inventory-heavy,JATM-0489,A321,AMS -> VIE,medium_haul,14:56,A05,205,5,4.21,False,False,Pending gate coordination,7.23,0.45,late_rotation,6.18,5.54,8.85,mixed_service,0,1.47,lavatory_sensor,7311,2.63,24.74,24.1,2238,52.56,3.09,2.72,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'mixed service']",inventory_heavy,low,medium,low,low,high,medium,high,not_required,medium
jatm-0490-congestion-delay-heavy,JATM-0490,E195-E2,CPH -> MUC,medium_haul,15:03,B06,199,45,6.93,False,False,Pending gate coordination,3.59,0.67,standard,3.84,6.5,4.0,meal,2,1.34,lavatory_sensor,12492,2.01,20.71,43.71,976,25.86,5.03,3.61,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'meal']",congestion_delay_heavy,high,medium,medium,low,medium,medium,high,not_required,medium
jatm-0491-assistance-readiness,JATM-0491,B737-800,FRA -> BCN,medium_haul,16:10,C07,163,0,4.84,True,False,Pending gate coordination,1.94,0.92,late_rotation,3.35,2.06,3.17,wheelchair_kit,1,0.64,cabin_light_driver,11007,1.63,25.5,34.26,797,28.27,1.47,1.5,True,['Controlled synthetic assistance readiness evaluation case.'],"['cabin light driver', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,medium,unconfirmed,low
jatm-0492-composite-multi-risk,JATM-0492,E195-E2,CGN -> PMI,short_haul,17:17,D08,182,51,6.01,True,False,Pending gate coordination,8.34,0.46,late_rotation,7.66,9.78,6.95,beverage,6,8.09,ife_display,7988,1.89,26.48,46.51,2619,67.69,9.21,6.46,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'beverage']",composite_multi_risk,high,medium,high,high,high,medium,high,unconfirmed,high
jatm-0493-low-risk-routine,JATM-0493,E195-E2,VIE -> MUC,short_haul,18:24,A09,127,2,1.36,False,False,Pending gate coordination,0.88,0.9,late_rotation,1.23,2.76,2.33,beverage,0,0.47,galley_chiller,16625,1.1,26.06,24.16,532,29.71,0.78,0.58,False,['Controlled synthetic low risk routine evaluation case.'],"['galley chiller', 'beverage']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0494-maintenance-heavy,JATM-0494,B737-800,ZRH -> HAM,short_haul,19:31,B10,171,18,4.02,False,False,Pending gate coordination,1.48,0.83,business_priority,3.71,4.93,4.11,mixed_service,4,9.5,seat_power_unit,16534,3.07,31.51,60.43,3240,80.66,7.16,1.3,False,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'mixed service']",maintenance_heavy,medium,medium,high,high,low,high,medium,not_required,low
jatm-0495-inventory-heavy,JATM-0495,E195-E2,DUB -> BER,short_haul,20:38,C11,164,15,4.66,False,False,Pending gate coordination,8.57,0.3,business_priority,8.41,5.86,6.24,beverage,2,2.36,cabin_light_driver,12066,1.8,21.91,42.93,516,51.58,2.59,2.11,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'beverage']",inventory_heavy,medium,medium,medium,low,high,low,medium,not_required,medium
jatm-0496-congestion-delay-heavy,JATM-0496,A320neo,MAD -> FRA,medium_haul,21:45,D12,153,49,9.76,False,False,Pending gate coordination,4.1,0.8,standard,4.1,6.63,4.4,wheelchair_kit,1,1.27,ife_display,16913,1.94,20.01,48.14,412,56.9,1.52,7.89,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'wheelchair kit']",congestion_delay_heavy,high,high,low,low,medium,high,medium,not_required,high
jatm-0497-assistance-readiness,JATM-0497,E195-E2,MUC -> LHR,medium_haul,14:52,A13,117,9,3.47,True,False,Pending gate coordination,1.54,0.71,standard,2.06,3.75,4.44,wheelchair_kit,0,0.29,seat_power_unit,20715,1.79,24.4,42.54,1981,32.53,1.42,1.33,True,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,medium,low,low,low,low,medium,low,unconfirmed,low
jatm-0498-composite-multi-risk,JATM-0498,E195-E2,OSL -> BER,short_haul,15:59,B14,179,48,6.15,False,False,Pending gate coordination,7.4,0.34,business_priority,7.42,8.8,7.92,mixed_service,3,6.45,seat_power_unit,9872,1.52,25.26,29.14,3964,80.83,7.36,5.79,True,['Controlled synthetic composite multi risk evaluation case.'],"['seat power unit', 'mixed service']",composite_multi_risk,high,medium,medium,medium,high,low,high,not_required,high
jatm-0499-low-risk-routine,JATM-0499,E195-E2,AMS -> VIE,medium_haul,16:06,C15,118,1,3.62,False,False,Pending gate coordination,2.16,0.82,standard,3.61,3.37,3.63,beverage,0,1.7,galley_chiller,9012,1.86,25.1,26.01,559,10.17,0.54,0.56,False,['Controlled synthetic low risk routine evaluation case.'],"['galley chiller', 'beverage']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0500-maintenance-heavy,JATM-0500,B737-800,CPH -> MUC,short_haul,17:13,D16,160,8,6.34,False,False,Pending gate coordination,4.55,0.75,business_priority,5.26,4.49,2.9,wheelchair_kit,5,7.14,ife_display,7709,2.36,30.25,40.68,3982,71.47,7.86,3.33,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'wheelchair kit']",maintenance_heavy,medium,medium,high,high,medium,high,medium,not_required,medium
jatm-0501-inventory-heavy,JATM-0501,A320neo,FRA -> BCN,short_haul,18:20,A17,178,21,5.06,False,False,Pending gate coordination,9.24,0.37,high_turnover,7.2,5.26,7.62,mixed_service,1,2.85,cabin_light_driver,17157,2.44,22.66,47.35,1399,42.17,1.92,1.78,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'mixed service']",inventory_heavy,medium,medium,low,low,high,low,high,not_required,low
jatm-0502-congestion-delay-heavy,JATM-0502,A320neo,CGN -> PMI,short_haul,19:27,B18,184,34,7.68,True,True,Pending gate coordination,4.07,0.64,late_rotation,5.1,8.32,4.88,wheelchair_kit,0,1.4,ife_display,21465,1.19,20.14,33.26,414,38.38,4.73,4.79,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'wheelchair kit']",congestion_delay_heavy,high,high,low,low,medium,medium,high,confirmed,medium
jatm-0503-assistance-readiness,JATM-0503,E195-E2,VIE -> MUC,long_haul,20:34,C19,141,15,5.23,True,True,Pending gate coordination,3.73,0.91,business_priority,2.5,5.17,2.09,wheelchair_kit,1,0.68,ife_display,11619,3.18,20.88,28.23,1507,47.44,2.15,0.91,True,['Controlled synthetic assistance readiness evaluation case.'],"['ife display', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,medium,high,medium,confirmed,low
jatm-0504-composite-multi-risk,JATM-0504,A320neo,ZRH -> HAM,short_haul,21:41,D20,180,57,7.16,True,True,Pending gate coordination,9.48,0.25,late_rotation,6.29,7.61,9.43,mixed_service,4,7.55,cabin_light_driver,12576,2.75,26.43,36.59,4014,94.83,4.87,1.85,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'mixed service']",composite_multi_risk,high,high,high,high,high,low,high,confirmed,low
jatm-0505-low-risk-routine,JATM-0505,E195-E2,DUB -> BER,short_haul,14:48,A21,85,6,3.47,False,False,Pending gate coordination,0.47,0.83,late_rotation,3.0,1.65,2.76,mixed_service,0,1.75,seat_power_unit,11369,1.38,25.07,39.93,156,28.89,2.37,0.28,False,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0506-maintenance-heavy,JATM-0506,A321,MAD -> FRA,long_haul,15:55,B22,179,20,5.08,True,True,Pending gate coordination,2.31,0.9,business_priority,5.67,3.23,3.67,duty_free,4,9.3,galley_chiller,9017,2.27,26.84,54.3,2701,93.24,8.06,1.85,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'duty free']",maintenance_heavy,medium,medium,high,high,low,high,high,confirmed,low
jatm-0507-inventory-heavy,JATM-0507,A320neo,MUC -> LHR,medium_haul,16:02,C01,156,6,5.28,True,False,Pending gate coordination,9.42,0.47,late_rotation,9.05,8.59,7.37,beverage,1,1.47,galley_chiller,18451,2.11,21.96,38.83,2232,60.59,1.56,3.19,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'beverage']",inventory_heavy,low,medium,low,low,high,medium,medium,unconfirmed,medium
jatm-0508-congestion-delay-heavy,JATM-0508,E195-E2,OSL -> BER,short_haul,17:09,D02,179,59,7.23,False,False,Pending gate coordination,4.75,0.61,late_rotation,2.91,9.08,5.56,beverage,1,0.6,galley_chiller,17069,2.77,22.94,44.73,1971,36.53,4.59,2.79,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['galley chiller', 'beverage']",congestion_delay_heavy,high,high,low,low,medium,medium,high,not_required,medium
jatm-0509-assistance-readiness,JATM-0509,E195-E2,AMS -> VIE,medium_haul,18:16,A03,108,8,5.61,True,True,Pending gate coordination,3.62,0.7,business_priority,4.26,2.41,4.58,wheelchair_kit,0,1.96,ife_display,15970,2.84,22.64,44.95,509,20.23,2.53,0.51,True,['Controlled synthetic assistance readiness evaluation case.'],"['ife display', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,medium,medium,low,confirmed,low
jatm-0510-composite-multi-risk,JATM-0510,B737-800,CPH -> MUC,short_haul,19:23,B04,198,32,8.13,True,False,Pending gate coordination,9.59,0.23,high_turnover,8.16,7.69,7.43,meal,6,5.24,cabin_light_driver,17224,1.83,23.83,46.94,3906,78.29,5.17,5.76,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'meal']",composite_multi_risk,high,high,high,medium,high,low,high,unconfirmed,high
jatm-0511-low-risk-routine,JATM-0511,A321,FRA -> BCN,medium_haul,20:30,C05,110,1,3.7,False,False,Pending gate coordination,1.5,0.87,business_priority,3.06,2.67,1.63,mixed_service,1,1.98,ife_display,6024,3.01,21.8,41.0,579,26.15,0.58,1.12,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0512-maintenance-heavy,JATM-0512,A320neo,CGN -> PMI,long_haul,21:37,D06,175,17,6.1,False,False,Pending gate coordination,1.53,0.72,late_rotation,2.42,2.09,4.04,meal,4,6.86,ife_display,9389,1.65,33.17,71.79,3982,93.14,9.22,3.29,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'meal']",maintenance_heavy,medium,medium,high,high,low,high,high,not_required,medium
jatm-0513-inventory-heavy,JATM-0513,E195-E2,VIE -> MUC,medium_haul,14:44,A07,195,17,3.61,False,False,Pending gate coordination,8.95,0.21,business_priority,9.44,8.19,8.23,mixed_service,0,3.18,galley_chiller,9874,2.58,20.22,29.62,1343,25.54,1.3,2.41,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'mixed service']",inventory_heavy,medium,low,low,low,high,low,high,not_required,medium
jatm-0514-congestion-delay-heavy,JATM-0514,E195-E2,ZRH -> HAM,medium_haul,15:51,B08,201,64,8.3,False,False,Pending gate coordination,5.17,0.75,late_rotation,2.57,7.96,3.53,mixed_service,2,2.78,galley_chiller,8608,1.79,25.65,40.94,611,28.78,2.01,7.48,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['galley chiller', 'mixed service']",congestion_delay_heavy,high,high,medium,low,medium,high,high,not_required,high
jatm-0515-assistance-readiness,JATM-0515,A320neo,DUB -> BER,long_haul,16:58,C09,103,18,3.53,True,True,Pending gate coordination,3.56,0.93,standard,4.7,5.14,2.74,wheelchair_kit,1,2.41,cabin_light_driver,15910,0.98,24.79,48.71,592,45.87,5.29,0.11,True,['Controlled synthetic assistance readiness evaluation case.'],"['cabin light driver', 'wheelchair kit']",assistance_readiness,medium,low,low,low,medium,high,low,confirmed,low
jatm-0516-composite-multi-risk,JATM-0516,A321,MAD -> FRA,short_haul,17:05,D10,186,24,7.61,True,True,Pending gate coordination,8.21,0.33,late_rotation,7.06,7.92,6.98,meal,6,6.97,ife_display,15002,1.3,24.69,26.3,3419,87.59,6.18,1.75,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'meal']",composite_multi_risk,high,high,high,high,high,low,high,confirmed,low
jatm-0517-low-risk-routine,JATM-0517,A320neo,MUC -> LHR,long_haul,18:12,A11,85,6,1.12,False,False,Pending gate coordination,1.16,0.93,standard,2.91,1.57,1.92,duty_free,1,0.41,seat_power_unit,7005,2.95,21.24,33.18,637,32.01,0.64,0.41,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'duty free']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0518-maintenance-heavy,JATM-0518,A320neo,OSL -> BER,medium_haul,19:19,B12,148,21,5.84,True,True,Pending gate coordination,2.91,0.87,business_priority,4.37,2.36,2.24,mixed_service,6,7.3,galley_chiller,15744,3.07,30.42,58.22,2426,69.61,7.91,3.25,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'mixed service']",maintenance_heavy,medium,medium,high,high,low,high,medium,confirmed,medium
jatm-0519-inventory-heavy,JATM-0519,A320neo,AMS -> VIE,long_haul,20:26,C13,211,3,5.77,True,True,Pending gate coordination,7.21,0.29,high_turnover,8.29,7.66,7.54,beverage,2,0.85,ife_display,16782,1.09,22.36,35.69,1962,33.31,3.51,0.16,True,['Controlled synthetic inventory heavy evaluation case.'],"['ife display', 'beverage']",inventory_heavy,low,medium,medium,low,high,low,high,confirmed,low
