scenario_id,flight_number,regime,readiness_score,criticality_score,alert_level,at_risk,assistance_request,assistance_equipment_confirmed,assistance_readiness_state,action_queue_size,p1_action_count,p2_action_count,top_action_category,maintenance_failure_probability,maintenance_urgency,maintenance_remaining_flights,inventory_shortage_risk,inventory_risk_level,bottleneck_dominant,bottleneck_confidence,expected_delay_risk_min,expected_benefit_min,proactive_vs_reactive_delta_min,bottleneck_prob_maintenance,bottleneck_prob_catering,bottleneck_prob_cleaning,bottleneck_prob_boarding,bottleneck_prob_refueling,action_count_maintenance,action_count_inventory_catering,action_count_assistance,action_count_gate_turnaround,action_count_occ_coordination,action_count_boarding,action_count_refueling,action_count_cleaning,action_count_operator_oversight
jatm-0578-maintenance-heavy,JATM-0578,maintenance_heavy,25.3,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.925,CRITICAL,0,0.337,LOW,Maintenance,1.0,20.6,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0579-inventory-heavy,JATM-0579,inventory_heavy,58.1,64.1,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.187,OK,48,0.869,HIGH,Catering,0.996,17.3,6.8,8.0,0.0,0.996,0.002,0.002,0.0,0,2,0,0,1,0,0,0,1
jatm-0580-congestion-delay-heavy,JATM-0580,congestion_delay_heavy,36.5,82.2,Critical,True,False,False,not_required,6,0,4,Inventory/Catering,0.433,PLAN,31,0.609,ELEVATED,Boarding,0.664,17.4,5.8,7.0,0.0,0.07,0.231,0.664,0.035,0,1,0,3,1,0,0,0,1
jatm-0581-assistance-readiness,JATM-0581,assistance_readiness,58.3,59.8,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.294,OK,38,0.277,LOW,Boarding,0.949,14.8,6.4,7.6,0.0,0.013,0.038,0.949,0.0,0,0,1,1,1,0,0,0,1
jatm-0582-composite-multi-risk,JATM-0582,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.83,CRITICAL,0,0.86,HIGH,Maintenance,0.99,24.9,8.6,9.8,0.99,0.001,0.002,0.002,0.005,2,1,0,1,1,0,0,0,1
jatm-0583-low-risk-routine,JATM-0583,low_risk_routine,80.8,31.9,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.155,OK,46,0.173,LOW,Cleaning,0.734,11.0,4.2,5.4,0.002,0.016,0.734,0.164,0.084,0,0,0,0,1,0,0,1,1
jatm-0584-maintenance-heavy,JATM-0584,maintenance_heavy,21.6,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.917,CRITICAL,0,0.327,LOW,Maintenance,1.0,20.8,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0585-inventory-heavy,JATM-0585,inventory_heavy,54.9,68.8,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.311,OK,40,0.877,HIGH,Catering,0.998,18.3,7.2,8.4,0.0,0.998,0.001,0.001,0.0,0,2,0,1,1,0,0,0,1
jatm-0586-congestion-delay-heavy,JATM-0586,congestion_delay_heavy,51.9,62.9,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.167,OK,43,0.823,HIGH,Boarding,0.476,14.1,5.0,6.2,0.011,0.047,0.116,0.476,0.35,0,1,0,2,1,0,0,0,1
jatm-0587-assistance-readiness,JATM-0587,assistance_readiness,63.7,51.8,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.364,OK,33,0.271,LOW,Boarding,0.693,13.2,5.8,7.0,0.003,0.011,0.115,0.693,0.178,0,0,1,2,1,0,0,0,1
jatm-0588-composite-multi-risk,JATM-0588,composite_multi_risk,10.9,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.848,CRITICAL,1,0.88,HIGH,Maintenance,0.998,23.0,8.7,9.9,0.998,0.001,0.0,0.0,0.001,2,1,0,1,1,0,0,0,1
jatm-0589-low-risk-routine,JATM-0589,low_risk_routine,81.4,31.8,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.213,OK,48,0.222,LOW,Cleaning,0.681,11.0,4.3,5.5,0.003,0.1,0.681,0.139,0.077,0,0,0,0,1,0,0,1,1
jatm-0590-maintenance-heavy,JATM-0590,maintenance_heavy,23.4,100.0,Critical,True,False,False,not_required,6,2,3,Maintenance,0.905,CRITICAL,0,0.523,ELEVATED,Maintenance,1.0,21.4,8.0,9.2,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0591-inventory-heavy,JATM-0591,inventory_heavy,42.3,81.4,Critical,True,True,False,unconfirmed,6,2,3,Inventory/Catering,0.448,PLAN,30,0.877,HIGH,Catering,0.866,17.6,8.0,9.2,0.0,0.866,0.008,0.126,0.0,0,2,1,1,1,0,0,0,1
jatm-0592-congestion-delay-heavy,JATM-0592,congestion_delay_heavy,40.9,76.9,Priority,True,False,False,not_required,6,2,2,Inventory/Catering,0.189,OK,43,0.833,HIGH,Boarding,0.68,17.3,5.7,6.9,0.001,0.006,0.311,0.68,0.002,0,1,0,3,1,0,0,0,1
jatm-0593-assistance-readiness,JATM-0593,assistance_readiness,63.8,51.4,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.207,OK,48,0.28,LOW,Boarding,0.804,12.4,5.7,6.9,0.0,0.143,0.052,0.804,0.0,0,0,1,1,1,0,0,0,1
jatm-0594-composite-multi-risk,JATM-0594,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.746,CRITICAL,5,0.879,HIGH,Maintenance,0.898,23.2,8.1,9.3,0.898,0.09,0.003,0.003,0.006,2,1,0,1,1,0,0,0,1
jatm-0595-low-risk-routine,JATM-0595,low_risk_routine,83.3,26.5,Routine,False,False,False,not_required,2,0,0,Cleaning,0.189,OK,48,0.159,LOW,Cleaning,0.477,8.7,3.5,4.7,0.001,0.009,0.477,0.369,0.145,0,0,0,0,0,0,0,1,1
jatm-0596-maintenance-heavy,JATM-0596,maintenance_heavy,33.2,92.7,Critical,True,False,False,not_required,4,1,2,Maintenance,0.893,CRITICAL,0,0.276,LOW,Maintenance,1.0,19.4,7.4,8.6,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1
jatm-0597-inventory-heavy,JATM-0597,inventory_heavy,48.6,75.3,Priority,True,True,True,confirmed,5,1,3,Inventory/Catering,0.423,PLAN,32,0.877,HIGH,Catering,0.91,18.3,7.2,8.4,0.0,0.91,0.004,0.084,0.003,0,2,0,1,1,0,0,0,1
jatm-0598-congestion-delay-heavy,JATM-0598,congestion_delay_heavy,46.7,67.6,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.217,OK,46,0.761,HIGH,Refueling,0.434,14.7,4.9,6.1,0.001,0.003,0.157,0.404,0.434,0,1,0,1,1,0,1,0,1
jatm-0599-assistance-readiness,JATM-0599,assistance_readiness,66.2,47.7,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.298,OK,36,0.225,LOW,Boarding,0.654,12.3,5.4,6.6,0.002,0.002,0.186,0.654,0.157,0,0,1,2,1,0,0,0,1
jatm-0600-composite-multi-risk,JATM-0600,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.84,CRITICAL,0,0.879,HIGH,Maintenance,0.998,24.6,8.7,9.9,0.998,0.001,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0601-low-risk-routine,JATM-0601,low_risk_routine,81.7,28.7,Routine,False,False,False,not_required,2,0,0,Cleaning,0.174,OK,50,0.171,LOW,Cleaning,0.532,9.2,3.6,4.8,0.0,0.083,0.532,0.301,0.083,0,0,0,0,0,0,0,1,1
jatm-0602-maintenance-heavy,JATM-0602,maintenance_heavy,30.2,96.1,Critical,True,False,False,not_required,5,1,3,Maintenance,0.892,CRITICAL,0,0.318,LOW,Maintenance,1.0,19.4,7.5,8.7,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0603-inventory-heavy,JATM-0603,inventory_heavy,48.5,75.6,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.368,PLAN,32,0.861,HIGH,Catering,0.979,18.4,7.2,8.4,0.0,0.979,0.005,0.016,0.0,0,2,0,1,1,0,0,0,1
jatm-0604-congestion-delay-heavy,JATM-0604,congestion_delay_heavy,54.8,59.3,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.191,OK,49,0.637,ELEVATED,Boarding,0.516,15.6,4.8,6.0,0.001,0.106,0.375,0.516,0.003,0,1,0,2,1,0,0,0,1
jatm-0605-assistance-readiness,JATM-0605,assistance_readiness,63.7,53.1,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.347,OK,36,0.273,LOW,Boarding,0.802,13.5,6.1,7.3,0.0,0.007,0.067,0.802,0.123,0,0,1,1,1,0,0,0,1
jatm-0606-composite-multi-risk,JATM-0606,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.771,CRITICAL,5,0.88,HIGH,Maintenance,0.958,22.2,9.2,10.4,0.958,0.016,0.002,0.022,0.002,2,1,1,1,1,0,0,0,1
jatm-0607-low-risk-routine,JATM-0607,low_risk_routine,81.8,27.2,Routine,False,False,False,not_required,2,0,0,Cleaning,0.133,OK,54,0.228,LOW,Cleaning,0.431,8.5,3.4,4.6,0.005,0.017,0.431,0.306,0.241,0,0,0,0,0,0,0,1,1
jatm-0608-maintenance-heavy,JATM-0608,maintenance_heavy,16.8,100.0,Critical,True,True,False,unconfirmed,7,2,4,Maintenance,0.841,CRITICAL,4,0.488,ELEVATED,Maintenance,1.0,20.5,8.6,9.8,1.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0,0,0,1
jatm-0609-inventory-heavy,JATM-0609,inventory_heavy,58.4,62.8,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.245,OK,37,0.867,HIGH,Catering,0.874,16.7,6.6,7.8,0.002,0.874,0.045,0.079,0.0,0,2,0,0,1,0,0,0,1
jatm-0610-congestion-delay-heavy,JATM-0610,congestion_delay_heavy,47.7,70.0,Priority,True,True,True,confirmed,5,0,3,Inventory/Catering,0.281,OK,43,0.691,ELEVATED,Refueling,0.677,16.2,5.6,6.8,0.0,0.015,0.012,0.295,0.677,0,1,0,1,1,0,1,0,1
jatm-0611-assistance-readiness,JATM-0611,assistance_readiness,71.2,47.4,Watch,False,True,True,confirmed,3,0,1,OCC coordination,0.339,OK,36,0.337,LOW,Boarding,0.91,14.3,5.7,6.9,0.0,0.058,0.033,0.91,0.0,0,0,0,1,1,0,0,0,1
jatm-0612-composite-multi-risk,JATM-0612,composite_multi_risk,5.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.819,CRITICAL,0,0.876,HIGH,Maintenance,0.958,23.8,8.5,9.7,0.958,0.015,0.002,0.024,0.001,2,1,0,1,1,0,0,0,1
jatm-0613-low-risk-routine,JATM-0613,low_risk_routine,83.8,24.6,Routine,False,False,False,not_required,2,0,0,Refueling,0.16,OK,53,0.195,LOW,Refueling,0.38,8.2,3.2,4.4,0.0,0.135,0.301,0.184,0.38,0,0,0,0,0,0,1,0,1
jatm-0614-maintenance-heavy,JATM-0614,maintenance_heavy,25.9,99.6,Critical,True,False,False,not_required,5,2,2,Maintenance,0.81,CRITICAL,3,0.35,LOW,Maintenance,1.0,19.7,7.3,8.5,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0615-inventory-heavy,JATM-0615,inventory_heavy,57.6,65.2,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.26,OK,40,0.842,HIGH,Catering,0.995,17.3,6.9,8.1,0.0,0.995,0.002,0.003,0.0,0,2,0,1,1,0,0,0,1
jatm-0616-congestion-delay-heavy,JATM-0616,congestion_delay_heavy,48.9,67.3,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.249,OK,42,0.579,ELEVATED,Cleaning,0.662,16.8,5.2,6.4,0.0,0.015,0.662,0.313,0.009,0,1,0,1,1,0,0,1,1
jatm-0617-assistance-readiness,JATM-0617,assistance_readiness,72.3,43.9,Watch,False,True,True,confirmed,4,0,2,OCC coordination,0.294,OK,38,0.308,LOW,Boarding,0.791,13.5,5.1,6.3,0.0,0.052,0.138,0.791,0.019,0,0,0,2,1,0,0,0,1
jatm-0618-composite-multi-risk,JATM-0618,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.699,CRITICAL,7,0.876,HIGH,Maintenance,0.945,23.0,9.0,10.2,0.945,0.032,0.002,0.008,0.013,2,1,1,1,1,0,0,0,1
jatm-0619-low-risk-routine,JATM-0619,low_risk_routine,81.5,28.7,Routine,False,False,False,not_required,2,0,0,Cleaning,0.202,OK,47,0.194,LOW,Cleaning,0.481,9.1,3.6,4.8,0.002,0.051,0.481,0.43,0.036,0,0,0,0,0,0,0,1,1
jatm-0620-maintenance-heavy,JATM-0620,maintenance_heavy,31.6,94.9,Critical,True,True,True,confirmed,4,1,2,Maintenance,0.902,CRITICAL,0,0.331,LOW,Maintenance,1.0,19.7,7.5,8.7,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1
jatm-0621-inventory-heavy,JATM-0621,inventory_heavy,54.8,69.1,Priority,True,True,True,confirmed,5,1,3,Inventory/Catering,0.358,OK,33,0.879,HIGH,Catering,0.969,18.6,7.2,8.4,0.0,0.969,0.003,0.027,0.001,0,2,0,1,1,0,0,0,1
jatm-0622-congestion-delay-heavy,JATM-0622,congestion_delay_heavy,46.5,71.5,Priority,True,False,False,not_required,6,2,2,Inventory/Catering,0.279,OK,35,0.822,HIGH,Boarding,0.623,16.0,5.8,7.0,0.0,0.016,0.186,0.623,0.174,0,1,0,3,1,0,0,0,1
jatm-0623-assistance-readiness,JATM-0623,assistance_readiness,65.7,50.5,Watch,True,True,True,confirmed,3,0,1,OCC coordination,0.322,PLAN,36,0.293,LOW,Boarding,0.767,13.1,5.1,6.3,0.003,0.032,0.106,0.767,0.092,0,0,0,1,1,0,0,0,1
jatm-0624-composite-multi-risk,JATM-0624,composite_multi_risk,10.9,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.806,CRITICAL,3,0.878,HIGH,Maintenance,1.0,22.8,8.6,9.8,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0625-low-risk-routine,JATM-0625,low_risk_routine,84.0,26.1,Routine,False,False,False,not_required,2,0,0,Cleaning,0.197,OK,47,0.237,LOW,Cleaning,0.449,9.1,3.6,4.8,0.019,0.117,0.449,0.209,0.206,0,0,0,0,0,0,0,1,1
jatm-0626-maintenance-heavy,JATM-0626,maintenance_heavy,25.6,100.0,Critical,True,True,True,confirmed,5,2,2,Maintenance,0.877,CRITICAL,0,0.377,LOW,Maintenance,1.0,20.4,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0627-inventory-heavy,JATM-0627,inventory_heavy,59.2,63.0,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.238,OK,43,0.878,HIGH,Catering,0.952,16.9,6.8,8.0,0.0,0.952,0.027,0.021,0.0,0,2,0,0,1,0,0,0,1
jatm-0628-congestion-delay-heavy,JATM-0628,congestion_delay_heavy,42.3,76.4,Priority,True,False,False,not_required,6,2,2,Inventory/Catering,0.335,PLAN,31,0.758,HIGH,Boarding,0.669,16.0,5.9,7.1,0.0,0.006,0.113,0.669,0.212,0,1,0,3,1,0,0,0,1
jatm-0629-assistance-readiness,JATM-0629,assistance_readiness,62.4,55.3,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.316,OK,37,0.264,LOW,Boarding,0.912,14.1,6.3,7.5,0.0,0.01,0.077,0.912,0.0,0,0,1,1,1,0,0,0,1
jatm-0630-composite-multi-risk,JATM-0630,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,7,3,3,Maintenance,0.798,CRITICAL,0,0.879,HIGH,Catering,0.862,23.7,8.1,9.3,0.118,0.862,0.011,0.009,0.0,2,2,0,1,1,0,0,0,1
jatm-0631-low-risk-routine,JATM-0631,low_risk_routine,83.4,24.6,Routine,False,False,False,not_required,2,0,0,Refueling,0.119,OK,54,0.191,LOW,Refueling,0.384,7.7,3.1,4.3,0.003,0.006,0.229,0.378,0.384,0,0,0,0,0,0,1,0,1
jatm-0632-maintenance-heavy,JATM-0632,maintenance_heavy,30.7,95.4,Critical,True,False,False,not_required,5,1,3,Maintenance,0.865,CRITICAL,1,0.34,LOW,Maintenance,1.0,19.8,7.4,8.6,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0633-inventory-heavy,JATM-0633,inventory_heavy,52.7,71.8,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.4,PLAN,29,0.878,HIGH,Catering,0.972,18.1,7.3,8.5,0.0,0.972,0.02,0.008,0.0,0,2,0,0,1,0,0,0,1
jatm-0634-congestion-delay-heavy,JATM-0634,congestion_delay_heavy,41.3,80.1,Critical,True,False,False,not_required,5,0,3,Inventory/Catering,0.449,PLAN,26,0.646,ELEVATED,Refueling,0.833,17.8,6.5,7.7,0.019,0.02,0.023,0.106,0.833,0,1,0,1,1,0,1,0,1
jatm-0635-assistance-readiness,JATM-0635,assistance_readiness,65.6,51.1,Watch,True,True,True,confirmed,4,0,2,Gate/Turnaround,0.398,PLAN,29,0.293,LOW,Boarding,0.736,14.0,5.2,6.4,0.0,0.026,0.238,0.736,0.0,0,0,0,2,1,0,0,0,1
jatm-0636-composite-multi-risk,JATM-0636,composite_multi_risk,5.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.683,CRITICAL,10,0.874,HIGH,Maintenance,1.0,23.1,8.2,9.4,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0637-low-risk-routine,JATM-0637,low_risk_routine,82.2,28.3,Routine,False,False,False,not_required,2,0,0,Cleaning,0.194,OK,52,0.159,LOW,Cleaning,0.531,9.3,3.7,4.9,0.0,0.042,0.531,0.426,0.002,0,0,0,0,0,0,0,1,1
jatm-0638-maintenance-heavy,JATM-0638,maintenance_heavy,27.4,99.9,Critical,True,False,False,not_required,5,1,3,Maintenance,0.947,CRITICAL,0,0.358,LOW,Maintenance,1.0,20.5,7.7,8.9,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0639-inventory-heavy,JATM-0639,inventory_heavy,50.9,73.0,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.365,PLAN,34,0.869,HIGH,Catering,0.968,18.4,7.2,8.4,0.0,0.968,0.024,0.007,0.001,0,2,0,0,1,0,0,0,1
jatm-0640-congestion-delay-heavy,JATM-0640,congestion_delay_heavy,40.7,75.9,Priority,True,False,False,not_required,5,2,1,Inventory/Catering,0.122,OK,50,0.878,HIGH,Boarding,0.625,16.2,5.5,6.7,0.0,0.003,0.302,0.625,0.07,0,1,0,2,1,0,0,0,1
jatm-0641-assistance-readiness,JATM-0641,assistance_readiness,60.9,55.5,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.253,OK,40,0.393,LOW,Boarding,0.792,13.8,6.1,7.3,0.001,0.002,0.186,0.792,0.019,0,0,1,2,1,0,0,0,1
jatm-0642-composite-multi-risk,JATM-0642,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.8,CRITICAL,6,0.87,HIGH,Maintenance,1.0,23.8,9.4,10.6,1.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0,0,0,1
jatm-0643-low-risk-routine,JATM-0643,low_risk_routine,81.7,30.7,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.1,OK,58,0.182,LOW,Cleaning,0.743,10.6,4.1,5.3,0.0,0.012,0.743,0.198,0.047,0,0,0,0,1,0,0,1,1
jatm-0644-maintenance-heavy,JATM-0644,maintenance_heavy,28.6,99.9,Critical,True,True,True,confirmed,5,1,3,Maintenance,0.939,CRITICAL,0,0.536,ELEVATED,Maintenance,1.0,21.1,8.1,9.3,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,1
jatm-0645-inventory-heavy,JATM-0645,inventory_heavy,49.5,72.8,Priority,True,True,False,unconfirmed,6,2,3,Inventory/Catering,0.241,OK,44,0.879,HIGH,Catering,0.947,17.6,7.7,8.9,0.0,0.947,0.007,0.045,0.0,0,2,1,1,1,0,0,0,1
jatm-0646-congestion-delay-heavy,JATM-0646,congestion_delay_heavy,52.3,65.1,Priority,True,False,False,not_required,4,0,2,Gate/Turnaround,0.328,OK,39,0.444,LOW,Boarding,0.758,15.6,5.4,6.6,0.003,0.084,0.143,0.758,0.012,0,0,0,2,1,0,0,0,1
jatm-0647-assistance-readiness,JATM-0647,assistance_readiness,69.3,43.3,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.189,OK,47,0.228,LOW,Boarding,0.654,11.1,5.1,6.3,0.0,0.055,0.165,0.654,0.126,0,0,1,1,1,0,0,0,1
jatm-0648-composite-multi-risk,JATM-0648,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.824,CRITICAL,0,0.865,HIGH,Maintenance,1.0,24.0,8.6,9.8,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0649-low-risk-routine,JATM-0649,low_risk_routine,81.6,28.2,Routine,False,False,False,not_required,2,0,0,Cleaning,0.119,OK,55,0.271,LOW,Cleaning,0.474,8.9,3.6,4.8,0.001,0.09,0.474,0.263,0.173,0,0,0,0,0,0,0,1,1
jatm-0650-maintenance-heavy,JATM-0650,maintenance_heavy,23.7,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.925,CRITICAL,0,0.23,LOW,Maintenance,1.0,20.1,7.3,8.5,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0651-inventory-heavy,JATM-0651,inventory_heavy,59.6,63.3,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.25,OK,41,0.864,HIGH,Catering,0.998,17.7,7.0,8.2,0.0,0.998,0.001,0.001,0.0,0,2,0,0,1,0,0,0,1
jatm-0652-congestion-delay-heavy,JATM-0652,congestion_delay_heavy,38.4,79.1,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.475,PLAN,27,0.846,HIGH,Refueling,0.39,16.8,5.7,6.9,0.0,0.024,0.304,0.282,0.39,0,1,0,1,1,0,1,0,1
jatm-0653-assistance-readiness,JATM-0653,assistance_readiness,66.2,46.6,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.165,OK,46,0.305,LOW,Boarding,0.644,11.6,5.2,6.4,0.001,0.125,0.191,0.644,0.039,0,0,1,2,1,0,0,0,1
jatm-0654-composite-multi-risk,JATM-0654,composite_multi_risk,8.8,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.751,CRITICAL,1,0.864,HIGH,Maintenance,0.999,22.7,8.4,9.6,0.999,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0655-low-risk-routine,JATM-0655,low_risk_routine,81.2,29.3,Routine,False,False,False,not_required,2,0,0,Cleaning,0.227,OK,46,0.195,LOW,Cleaning,0.481,9.3,3.7,4.9,0.003,0.046,0.481,0.385,0.085,0,0,0,0,0,0,0,1,1
jatm-0656-maintenance-heavy,JATM-0656,maintenance_heavy,18.7,100.0,Critical,True,True,False,unconfirmed,7,2,4,Maintenance,0.935,CRITICAL,0,0.477,ELEVATED,Maintenance,1.0,20.9,8.9,10.1,1.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0,0,0,1
jatm-0657-inventory-heavy,JATM-0657,inventory_heavy,60.2,63.0,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.264,OK,39,0.879,HIGH,Catering,0.998,17.7,7.0,8.2,0.0,0.998,0.001,0.001,0.0,0,2,0,0,1,0,0,0,1
jatm-0658-congestion-delay-heavy,JATM-0658,congestion_delay_heavy,50.6,67.0,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.265,OK,40,0.818,HIGH,Boarding,0.603,15.7,5.7,6.9,0.002,0.044,0.294,0.603,0.058,0,1,0,2,1,0,0,0,1
jatm-0659-assistance-readiness,JATM-0659,assistance_readiness,72.3,44.1,Watch,False,True,True,confirmed,3,0,1,OCC coordination,0.296,OK,38,0.248,LOW,Boarding,0.84,13.7,5.1,6.3,0.001,0.012,0.083,0.84,0.065,0,0,0,1,1,0,0,0,1
jatm-0660-composite-multi-risk,JATM-0660,composite_multi_risk,5.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.897,CRITICAL,0,0.873,HIGH,Maintenance,0.998,23.9,8.8,10.0,0.998,0.0,0.0,0.001,0.001,2,1,0,1,1,0,0,0,1
jatm-0661-low-risk-routine,JATM-0661,low_risk_routine,80.8,31.2,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.088,OK,56,0.199,LOW,Cleaning,0.716,10.5,4.0,5.2,0.001,0.015,0.716,0.266,0.002,0,0,0,0,1,0,0,1,1
jatm-0662-maintenance-heavy,JATM-0662,maintenance_heavy,24.8,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.811,CRITICAL,5,0.326,LOW,Maintenance,1.0,19.7,7.3,8.5,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0663-inventory-heavy,JATM-0663,inventory_heavy,58.0,64.7,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.296,OK,40,0.878,HIGH,Catering,0.932,17.7,6.9,8.1,0.0,0.932,0.038,0.03,0.0,0,2,0,0,1,0,0,0,1
jatm-0664-congestion-delay-heavy,JATM-0664,congestion_delay_heavy,47.3,68.2,Priority,True,False,False,not_required,6,1,3,Inventory/Catering,0.371,OK,37,0.869,HIGH,Boarding,0.312,15.1,5.2,6.4,0.0,0.204,0.302,0.312,0.182,0,1,0,3,1,0,0,0,1
jatm-0665-assistance-readiness,JATM-0665,assistance_readiness,70.9,43.2,Watch,False,True,True,confirmed,4,0,2,Gate/Turnaround,0.167,OK,50,0.258,LOW,Boarding,0.767,12.4,4.6,5.8,0.0,0.001,0.034,0.767,0.198,0,0,0,2,1,0,0,0,1
jatm-0666-composite-multi-risk,JATM-0666,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.851,CRITICAL,0,0.849,HIGH,Maintenance,0.999,23.9,8.6,9.8,0.999,0.0,0.0,0.0,0.001,2,1,0,1,1,0,0,0,1
jatm-0667-low-risk-routine,JATM-0667,low_risk_routine,84.5,23.4,Routine,False,False,False,not_required,2,0,0,Cleaning,0.166,OK,49,0.227,LOW,Cleaning,0.314,7.8,3.1,4.3,0.002,0.116,0.314,0.296,0.272,0,0,0,0,0,0,0,1,1
jatm-0668-maintenance-heavy,JATM-0668,maintenance_heavy,24.9,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.905,CRITICAL,0,0.369,LOW,Maintenance,0.998,20.4,7.6,8.8,0.998,0.0,0.001,0.001,0.0,2,0,0,1,1,0,0,0,1
jatm-0669-inventory-heavy,JATM-0669,inventory_heavy,59.2,63.7,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.266,OK,41,0.88,HIGH,Catering,0.978,17.6,7.0,8.2,0.0,0.978,0.017,0.005,0.0,0,2,0,0,1,0,0,0,1
jatm-0670-congestion-delay-heavy,JATM-0670,congestion_delay_heavy,45.2,72.0,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.236,OK,44,0.859,HIGH,Refueling,0.578,16.7,5.6,6.8,0.003,0.105,0.115,0.2,0.578,0,1,0,1,1,0,1,0,1
